model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
lstm_ft20_ens_q_L1 q50,416,0.8667191863059998,0.8668145618729177,0.0,-0.595106840133667,-20.051315307617188,-8.0329685,-8.450972557067871,159.18787,244.38,0.5636550308008214
lstm_ft20_ens_q_L1 q95 as point,416,0.6506072282791138,0.5941870198061306,2.644230769230769,-1.5905050039291382,16.468989372253418,33.216133,27.51113224029541,261.72015,244.38,0.9475245265799681
lstm_ft20_ens_q_L1 q99 as point,416,0.25434085726737976,0.25805870659521823,28.125,-4.066946268081665,36.654685974121094,59.5697,51.626272201538086,320.258,244.38,0.9788957335158568
