gid,nse_gauged,nse_ung_raw,nse_ung_now,chalk,gauge_name,pen_raw,pen_now,nse_ung_sim,pen_sim
18001,0.7996048927307129,0.7874693274497986,0.833778440952301,False,Allan Water at Kinbuck,0.0121355652809143,-0.0341735482215881,0.8348860144615173,-0.03528112173080444
18002,0.7832297086715698,0.7838183641433716,0.7956286072731018,False,Devon at Glenochil,-0.0005886554718017,-0.0123988986015319,0.7868185639381409,-0.003588855266571045
18003,0.8844290971755981,0.8385151624679565,0.8859687447547913,False,Teith at Bridge of Teith,0.0459139347076416,-0.0015396475791931,0.9049481153488159,-0.020519018173217773
19001,0.8453986644744873,0.8285738229751587,0.8444033861160278,False,Almond at Craigiehall,0.0168248414993286,0.0009952783584594,0.8431375026702881,0.0022611618041992188
19006,0.843696653842926,0.8363524675369263,0.8291637301445007,False,Water of Leith at Murrayfield,0.0073441863059997,0.0145329236984252,0.825555682182312,0.018140971660614014
19010,0.5993131399154663,0.6359823942184448,0.6392135620117188,False,Braid Burn at Liberton,-0.0366692543029785,-0.0399004220962524,0.6064558625221252,-0.0071427226066589355
20002,0.743852972984314,0.7318755984306335,0.7365074157714844,False,West Peffer Burn at Luffness,0.0119773745536804,0.0073455572128295,0.7358925342559814,0.00796043872833252
20003,0.7640916109085083,0.7462550401687622,0.8392307162284851,False,Tyne at Spilmersford,0.017836570739746,-0.0751391053199768,0.8080506324768066,-0.04395902156829834
20007,0.8344414234161377,0.8028130531311035,0.8823534846305847,False,Gifford Water at Lennoxlove,0.0316283702850341,-0.047912061214447,0.8869907855987549,-0.05254936218261719
21003,0.8774638772010803,0.8735625743865967,0.8967025876045227,False,Tweed at Peebles,0.0039013028144836,-0.0192387104034423,0.9070698022842407,-0.0296059250831604
21006,0.8737713694572449,0.8753011226654053,0.8962319493293762,False,Tweed at Boleside,-0.0015297532081604,-0.0224605798721313,0.8924089074134827,-0.018637537956237793
21008,0.8468739986419678,0.8384522795677185,0.866661548614502,False,Teviot at Ormiston Mill,0.0084217190742492,-0.0197875499725341,0.8863427639007568,-0.03946876525878906
21009,0.8958886861801147,0.8884539604187012,0.8523269891738892,False,Tweed at Norham,0.0074347257614135,0.0435616970062255,0.8618782758712769,0.03401041030883789
21011,0.8061915636062622,0.6464654207229614,0.5583027601242065,False,Yarrow Water at Philiphaugh,0.1597261428833007,0.2478888034820556,0.5509563684463501,0.2552351951599121
21012,0.8626540899276733,0.8237738609313965,0.8882248401641846,False,Teviot at Hawick,0.0388802289962768,-0.0255707502365112,0.8998013138771057,-0.03714722394943237
21013,0.8086512088775635,0.8095560073852539,0.8613518476486206,False,Gala Water at Galashiels,-0.0009047985076904,-0.0527006387710571,0.8580118417739868,-0.04936063289642334
21015,0.7460974454879761,0.7428539395332336,0.7288646101951599,False,Leader Water at Earlston,0.0032435059547424,0.0172328352928161,0.7011843919754028,0.04491305351257324
21016,0.777742862701416,0.7624742984771729,0.8131917715072632,False,Eye Water at Eyemouth Mill,0.0152685642242431,-0.0354489088058471,0.810022234916687,-0.032279372215270996
21017,0.8471405506134033,0.73964524269104,0.8832660913467407,False,Ettrick Water at Brockhoperig,0.1074953079223632,-0.0361255407333374,0.8688393831253052,-0.021698832511901855
21018,0.8162961006164551,0.8220001459121704,0.7140418887138367,False,Lyne Water at Lyne Station,-0.0057040452957153,0.1022542119026184,0.7329229116439819,0.08337318897247314
21022,0.7893584370613098,0.7824074029922485,0.8681551814079285,False,Whiteadder Water at Hutton Castle,0.0069510340690612,-0.0787967443466186,0.8736041188240051,-0.08424568176269531
21023,0.5210555791854858,0.4291540384292602,0.5075938701629639,False,Leet Water at Coldstream,0.0919015407562256,0.0134617090225219,0.5073363184928894,0.013719260692596436
21024,0.8194705247879028,0.8046246767044067,0.8894362449645996,False,Jed Water at Jedburgh,0.014845848083496,-0.0699657201766967,0.8861936330795288,-0.06672310829162598
22001,0.8456252813339233,0.8342463970184326,0.9250978231430054,False,Coquet at Morwick,0.0113788843154907,-0.079472541809082,0.9286758899688721,-0.08305060863494873
22006,0.8434042930603027,0.8407483696937561,0.8802526593208313,False,Blyth at Hartford Bridge,0.0026559233665466,-0.0368483662605285,0.891353964805603,-0.04794967174530029
22007,0.8286720514297485,0.8223509192466736,0.9176174402236938,False,Wansbeck at Mitford,0.0063211321830749,-0.0889453887939453,0.9221310615539551,-0.09345901012420654
22009,0.8220276236534119,0.7821483612060547,0.9016229510307312,False,Coquet at Rothbury,0.0398792624473571,-0.0795953273773193,0.9100590944290161,-0.08803147077560425
23001,0.8653668761253357,0.8645618557929993,0.8402747511863708,False,Tyne at Bywell,0.0008050203323364,0.0250921249389648,0.8357046842575073,0.02966219186782837
23004,0.8422224521636963,0.813693106174469,0.9077379703521729,False,South Tyne at Haydon Bridge,0.0285293459892272,-0.0655155181884765,0.903069019317627,-0.060846567153930664
23006,0.8353042006492615,0.8115421533584595,0.878757119178772,False,South Tyne at Featherstone,0.023762047290802,-0.0434529185295105,0.876567542552948,-0.04126334190368652
23007,0.8062993884086609,0.724506139755249,0.7473400831222534,False,Derwent at Rowlands Gill,0.0817932486534118,0.0589593052864074,0.7114300727844238,0.09486931562423706
23008,0.8074567317962646,0.802951455116272,0.819473922252655,False,Rede at Rede Bridge,0.0045052766799926,-0.0120171904563903,0.8234481811523438,-0.0159914493560791
23011,0.8144111037254333,0.78936368227005,0.872065007686615,False,Kielder Burn at Kielder,0.0250474214553833,-0.0576539039611816,0.8710284233093262,-0.05661731958389282
24001,0.8444902896881104,0.8301209211349487,0.7976052761077881,False,Wear at Sunderland Bridge,0.0143693685531616,0.0468850135803222,0.7983849048614502,0.046105384826660156
24003,0.7998621463775635,0.7658594846725464,0.8833315372467041,False,Wear at Stanhope,0.034002661705017,-0.0834693908691406,0.8684810400009155,-0.06861889362335205
24004,0.8351766467094421,0.8284978270530701,0.8774507641792297,False,Bedburn Beck at Bedburn,0.006678819656372,-0.0422741174697876,0.8765047788619995,-0.04132813215255737
24005,0.7705209255218506,0.7304286360740662,0.7019617557525635,False,Browney at Burnhall,0.0400922894477844,0.0685591697692871,0.6803838014602661,0.09013712406158447
25001,0.8398851752281189,0.8426618576049805,0.7849433422088623,False,Tees at Darlington Broken Scar,-0.0027766823768615,0.0549418330192565,0.7740919589996338,0.06579321622848511
25006,0.7979220747947693,0.6926174163818359,0.7637428045272827,False,Greta at Rutherford Bridge,0.1053046584129333,0.0341792702674865,0.7836910486221313,0.01423102617263794
25012,0.8500757217407227,0.6148236989974976,0.847375750541687,False,Harwood Beck at Harwood,0.2352520227432251,0.0026999711990356,0.8216446042060852,0.02843111753463745
25020,0.8018262386322021,0.7964708209037781,0.8099731802940369,False,Skerne at Preston le Skerne,0.005355417728424,-0.0081469416618347,0.8319249153137207,-0.030098676681518555
26003,0.6371787786483765,0.3441172242164612,0.7887506484985352,True,Foston Beck at Foston Mill,0.2930615544319153,-0.1515718698501587,0.7458208203315735,-0.10864204168319702
27001,0.8568820953369141,0.8532050251960754,0.8713151216506958,False,Nidd at Hunsingore Weir,0.0036770701408386,-0.0144330263137817,0.8654025793075562,-0.00852048397064209
27003,0.9067401885986328,0.8990856409072876,0.9165480732917786,False,Aire at Beal,0.0076545476913452,-0.0098078846931457,0.9066682457923889,7.194280624389648e-05
27006,0.8344828486442566,0.785408079624176,0.8405802249908447,False,Don at Sheffield Hadfields,0.0490747690200805,-0.0060973763465881,0.8415035009384155,-0.0070206522941589355
27007,0.8451747894287109,0.8336623311042786,0.8611485362052917,False,Ure at Westwick,0.0115124583244323,-0.0159737467765808,0.8596023917198181,-0.014427602291107178
27009,0.8444874286651611,0.821215808391571,0.862916111946106,False,Ouse at Skelton,0.02327162027359,-0.0184286832809448,0.8740028142929077,-0.029515385627746582
27021,0.8691937923431396,0.8213514685630798,0.9052439332008362,False,Don at Doncaster,0.0478423237800598,-0.0360501408576965,0.8906823396682739,-0.021488547325134277
27023,0.8084352016448975,0.7856185436248779,0.8822335004806519,False,Dearne at Barnsley Weir,0.0228166580200195,-0.0737982988357544,0.9032126665115356,-0.09477746486663818
27025,0.7981934547424316,0.782070517539978,0.8225423693656921,False,Rother at Woodhouse Mill,0.0161229372024536,-0.0243489146232604,0.8250147700309753,-0.0268213152885437
27026,0.8141670227050781,0.8009313941001892,0.8920808434486389,False,Rother at Whittington,0.0132356286048889,-0.0779138207435607,0.8957971930503845,-0.0816301703453064
27029,0.8871965408325195,0.8731372356414795,0.9184532761573792,False,Calder at Elland,0.01405930519104,-0.0312567353248596,0.9272152185440063,-0.040018677711486816
27030,0.8045716881752014,0.7339254021644592,0.873879611492157,False,Dearne at Adwick,0.0706462860107421,-0.0693079233169555,0.887273907661438,-0.08270221948623657
27032,-0.0662159919738769,-23.058687210083008,-19.98299598693848,False,Hebden Beck at Hebden,22.99247121810913,19.9167799949646,-22.041645050048828,21.97542905807495
27034,0.8545443415641785,0.8383060097694397,0.875593364238739,False,Ure at Kilgram Bridge,0.0162383317947387,-0.0210490226745605,0.8587539196014404,-0.004209578037261963
27035,0.8824671506881714,0.8617637157440186,0.8469439744949341,False,Aire at Kildwick Bridge,0.0207034349441528,0.0355231761932373,0.8304906487464905,0.05197650194168091
27038,0.11387699842453,-5.5205841064453125,-5.507950782775879,False,Costa Beck at Gatehouses,5.6344611048698425,5.621827781200409,-5.7145514488220215,5.8284284472465515
27042,0.8213276863098145,0.7783956527709961,0.7383502721786499,False,Dove at Kirkby Mills,0.0429320335388183,0.0829774141311645,0.7225834131240845,0.09874427318572998
27047,0.8673909306526184,0.7695649862289429,0.8698865175247192,False,Snaizeholme Beck at Low Houses,0.0978259444236755,-0.0024955868721008,0.8729854226112366,-0.005594491958618164
27051,0.836574912071228,0.7841155529022217,0.719417929649353,False,Crimple at Burn Bridge,0.0524593591690063,0.117156982421875,0.7440248727798462,0.09255003929138184
27071,0.8172096014022827,0.7791506052017212,0.8209139108657837,False,Swale at Crakehill,0.0380589962005615,-0.0037043094635009,0.8234013319015503,-0.006191730499267578
28001,0.6096096634864807,0.1982194185256958,0.238444447517395,False,Derwent at Yorkshire Bridge,0.4113902449607849,0.3711652159690857,0.23827004432678223,0.3713396191596985
28008,0.8604312539100647,0.8144131898880005,0.8953527212142944,False,Dove at Rocester Weir,0.0460180640220642,-0.0349214673042297,0.8828601241111755,-0.02242887020111084
28009,0.8694016337394714,0.8696532249450684,0.8191012144088745,False,Trent at Colwick,-0.0002515912055969,0.0503004193305969,0.8412749767303467,0.028126657009124756
28012,0.7958291172981262,0.7878978252410889,0.7620997428894043,False,Trent at Yoxall,0.0079312920570373,0.0337293744087219,0.7675034999847412,0.02832561731338501
28018,0.8836408257484436,0.8625267744064331,0.8749797940254211,False,Dove at Marston on Dove,0.0211140513420104,0.0086610317230224,0.8841954469680786,-0.0005546212196350098
28022,0.8340030908584595,0.8246353268623352,0.8235281705856323,False,Trent at North Muskham,0.0093677639961242,0.0104749202728271,0.8269694447517395,0.007033646106719971
28024,0.8267924785614014,0.8247188329696655,0.8716471195220947,False,Wreake at Syston Mill,0.0020736455917358,-0.0448546409606933,0.8841539025306702,-0.0573614239692688
28026,0.799685001373291,0.7635908126831055,0.634297251701355,False,Anker at Polesworth,0.0360941886901855,0.165387749671936,0.6241256594657898,0.17555934190750122
28031,0.826366126537323,0.767329216003418,0.8420473337173462,False,Manifold at Ilam,0.059036910533905,-0.0156812071800231,0.8000261187553406,0.026340007781982422
28039,0.7208184003829956,0.415423035621643,0.6568460464477539,False,Rea at Calthorpe Park,0.3053953647613526,0.0639723539352417,0.7093502283096313,0.011468172073364258
28040,0.7892324328422546,0.6334701776504517,0.7463430762290955,False,Trent at Stoke-On-Trent,0.1557622551918029,0.0428893566131591,0.7137739658355713,0.07545846700668335
28043,0.8479262590408325,0.8120216131210327,0.873077929019928,False,Derwent at Chatsworth,0.0359046459197998,-0.0251516699790954,0.8672411441802979,-0.019314885139465332
28046,0.848414957523346,0.6466180682182312,0.5509886741638184,False,Dove at Izaak Walton,0.2017968893051147,0.2974262833595276,0.5036119222640991,0.3448030352592468
28048,0.7849900722503662,0.7693317532539368,0.8443925380706787,False,Amber at Wingfield Park,0.0156583189964294,-0.0594024658203125,0.858418881893158,-0.07342880964279175
28050,0.7514420747756958,0.6630814075469971,0.7519015073776245,False,Torne at Auckley,0.0883606672286987,-0.0004594326019287,0.8022713661193848,-0.050829291343688965
28052,0.7686808109283447,0.766804039478302,0.6052075624465942,False,Sow at Great Bridgeford,0.0018767714500427,0.1634732484817505,0.645219087600708,0.12346172332763672
28067,0.8598531484603882,0.8556410670280457,0.8922252058982849,False,Derwent at Church Wilne,0.0042120814323425,-0.0323720574378967,0.8916463851928711,-0.03179323673248291
28080,0.7912848591804504,0.1869232058525085,0.2208166718482971,False,Tame at Lea Marston Lakes,0.6043616533279419,0.5704681873321533,0.10389965772628784,0.6873852014541626
28082,0.8653265237808228,0.8633043169975281,0.9098793268203736,False,Soar at Littlethorpe,0.0020222067832946,-0.0445528030395507,0.908337414264679,-0.0430108904838562
28085,0.905135989189148,0.9055098295211792,0.9273350238800048,False,Derwent at St Mary's Bridge,-0.0003738403320312,-0.0221990346908569,0.9283978939056396,-0.0232619047164917
29002,0.6888939142227173,0.6582069993019104,0.6822682619094849,True,Great Eau at Claythorpe Mill,0.0306869149208068,0.0066256523132324,0.7726992964744568,-0.0838053822517395
29003,0.7064652442932129,0.6909641027450562,0.6490696668624878,True,Lud at Louth,0.0155011415481567,0.0573955774307251,0.8188750147819519,-0.11240977048873901
29005,0.3064011335372925,0.2235973477363586,0.2933052778244018,False,Rase at Bishopbridge,0.0828037858009339,0.0130958557128906,0.2950415015220642,0.011359632015228271
30001,0.8384559750556946,0.8086341023445129,0.8617419004440308,False,Witham at Claypole Mill,0.0298218727111816,-0.0232859253883361,0.8519405126571655,-0.013484537601470947
30004,0.6556258797645569,0.5571422576904297,0.5222319960594177,False,Lymn at Partney Mill,0.0984836220741272,0.1333938837051391,0.46704161167144775,0.18858426809310913
30005,0.7766292095184326,0.7696043848991394,0.7773969173431396,True,Witham at Saltersford Total,0.0070248246192932,-0.000767707824707,0.8736040592193604,-0.09697484970092773
30011,0.7962015867233276,0.8066504597663879,0.8641259670257568,False,Bain at Goulceby Bridge,-0.0104488730430603,-0.0679243803024292,0.7645366191864014,0.03166496753692627
30012,0.7557295560836792,0.7609509825706482,0.7805572748184204,False,Stainfield Beck at Cream Poke Farm,-0.0052214264869689,-0.0248277187347412,0.7638718485832214,-0.008142292499542236
30014,0.7501037120819092,0.7290824055671692,0.7779691815376282,False,Pointon Lode at Pointon,0.0210213065147399,-0.0278654694557189,0.7983720302581787,-0.04826831817626953
31002,0.7052291631698608,0.3742843270301819,0.4856888055801391,False,Glen at Kates Br & King St Br,0.3309448361396789,0.2195403575897216,0.4710414409637451,0.23418772220611572
31006,-0.2769409418106079,-1.922537326812744,-2.253627061843872,False,Gwash at Belmesthorpe,1.645596385002136,1.976686120033264,-2.971984624862671,2.695043683052063
31010,0.7444839477539062,0.5986796617507935,0.6713483929634094,False,Chater at Fosters Bridge,0.1458042860031128,0.0731355547904968,0.6293877363204956,0.11509621143341064
31021,0.7824755907058716,0.7865327596664429,0.8392952680587769,False,Welland at Ashley,-0.0040571689605712,-0.0568196773529052,0.8535814881324768,-0.07110589742660522
31023,0.6378710865974426,0.486157476902008,0.449036180973053,False,West Glen at Easton Wood,0.1517136096954346,0.1888349056243896,0.42483824491500854,0.21303284168243408
32003,0.7240424752235413,0.6984940767288208,0.7606992721557617,False,Harpers Brook at Old Mill Bridge,0.0255483984947204,-0.0366567969322204,0.7087734937667847,0.015268981456756592
32004,0.8115738034248352,0.7912139296531677,0.8642247915267944,False,Ise Brook at Harrowden,0.0203598737716674,-0.0526509881019592,0.8488444089889526,-0.03727060556411743
32006,0.8484240174293518,0.7936093807220459,0.8023924827575684,False,Nene/Kislingbury at Upton Total,0.0548146367073059,0.0460315346717834,0.8175749182701111,0.030849099159240723
32008,0.8663110136985779,0.8598974943161011,0.9204238057136536,False,Nene/Kislingbury at Dodford,0.0064135193824768,-0.0541127920150756,0.9314694404602051,-0.0651584267616272
33006,0.550249457359314,0.4147167801856994,0.5217338800430298,False,Wissey at Northwold Total,0.1355326771736145,0.0285155773162841,0.572224497795105,-0.021975040435791016
33007,0.7580540776252747,0.4768874049186706,0.6814940571784973,False,Nar at Marham,0.281166672706604,0.0765600204467773,0.5969282984733582,0.1611257791519165
33012,0.7924656867980957,0.7521377801895142,0.7235327959060669,False,Kym at Meagre Farm,0.0403279066085815,0.0689328908920288,0.7227962017059326,0.06966948509216309
33013,0.3194342851638794,0.0180934071540832,0.4762251377105713,False,Sapiston at Rectory Bridge,0.3013408780097962,-0.1567908525466919,0.6193437576293945,-0.29990947246551514
33014,0.7951651811599731,0.7560969591140747,0.7800382971763611,False,Lark at Temple,0.0390682220458984,0.015126883983612,0.757757842540741,0.03740733861923218
33018,0.8277930021286011,0.8346025943756104,0.8927790522575378,False,Tove at Cappenham Bridge,-0.0068095922470092,-0.0649860501289367,0.8922673463821411,-0.06447434425354004
33019,0.7051686644554138,0.6091691255569458,0.7880716323852539,False,Thet at Melford Bridge,0.095999538898468,-0.08290296792984,0.7739046812057495,-0.0687360167503357
33021,0.7079434394836426,0.6107228398323059,0.738431453704834,True,Rhee at Burnt Mill,0.0972205996513366,-0.0304880142211914,0.6954004168510437,0.012543022632598877
33022,0.8441079258918762,0.832583487033844,0.8496516346931458,False,Ivel at Blunham,0.0115244388580322,-0.0055437088012695,0.8517661690711975,-0.007658243179321289
33023,0.2421978712081909,-2.2195611000061035,-3.251098155975342,False,Lea Brook at Beck Bridge,2.4617589712142944,3.4932960271835327,-2.781224489212036,3.023422360420227
33024,0.609374463558197,0.4189236760139465,0.600426971912384,False,Cam at Dernford,0.1904507875442505,0.0089474916458129,0.700653076171875,-0.09127861261367798
33026,0.7915940284729004,0.767188310623169,0.8896535634994507,False,Bedford Ouse at Offord,0.0244057178497314,-0.0980595350265502,0.8861698508262634,-0.09457582235336304
33028,0.7836199402809143,0.3955049514770508,0.7313581705093384,False,Flit at Shefford,0.3881149888038635,0.0522617697715759,0.6974343657493591,0.08618557453155518
33029,0.7686913013458252,0.6786121129989624,0.6921277046203613,True,Stringside at Whitebridge,0.0900791883468627,0.0765635967254638,0.6028818488121033,0.16580945253372192
33031,0.6091389656066895,0.5861968994140625,0.7058837413787842,False,Broughton Brook at Broughton,0.0229420661926269,-0.0967447757720947,0.73335862159729,-0.12421965599060059
33032,0.2108997106552124,-0.7515387535095215,-0.8098107576370239,False,Heacham at Heacham,0.962438464164734,1.0207104682922363,-1.2202765941619873,1.4311763048171997
33033,0.687096118927002,0.698856770992279,0.7158633470535278,False,Hiz at Arlesey,-0.0117606520652771,-0.0287672281265258,0.7605222463607788,-0.07342612743377686
33034,0.6903283596038818,0.6784708499908447,0.7220063209533691,False,Little Ouse at Abbey Heath,0.0118575096130371,-0.0316779613494873,0.7395203113555908,-0.049191951751708984
33035,0.7788534164428711,0.7742369174957275,0.7161685228347778,False,Ely Ouse at Denver Complex,0.0046164989471435,0.0626848936080932,0.6495609283447266,0.12929248809814453
33039,0.7015807628631592,0.6385424137115479,0.674241840839386,False,Bedford Ouse at Roxton,0.0630383491516113,0.0273389220237731,0.7303325533866882,-0.028751790523529053
33053,0.5626929998397827,-0.1054954528808593,-0.1386212110519409,False,Granta at Stapleford,0.668188452720642,0.7013142108917236,0.033576905727386475,0.5291160941123962
34002,0.7910326719284058,0.680522084236145,0.8684207201004028,False,Tas at Shotesham,0.1105105876922607,-0.077388048171997,0.8375229835510254,-0.04649031162261963
34003,0.4570844173431396,0.0551573634147644,0.5320092439651489,False,Bure at Ingworth,0.4019270539283752,-0.0749248266220093,0.47086238861083984,-0.01377797126770025
34004,0.4801056385040283,0.2730498909950256,0.3021737337112427,False,Wensum at Costessey Mill,0.2070557475090027,0.1779319047927856,0.20793801546096802,0.2721676230430603
34005,0.5686324238777161,0.3342556357383728,0.7429730892181396,False,Tud at Costessey Park,0.2343767881393432,-0.1743406653404235,0.7253987789154053,-0.1567663550376892
34006,0.7734735608100891,0.767951488494873,0.8619827628135681,False,Waveney at Needham Mill,0.005522072315216,-0.088509202003479,0.8484036922454834,-0.07493013143539429
34007,0.7029913067817688,0.6826214790344238,0.8133739829063416,False,Dove at Oakley Park,0.0203698277473449,-0.1103826761245727,0.7915423512458801,-0.08855104446411133
34008,-0.8810106515884399,-2.2337725162506104,-1.609090805053711,False,Ant at Honing Lock,1.3527618646621704,0.728080153465271,-1.0650384426116943,0.1840277910232544
34010,0.6168071031570435,0.575508713722229,0.5109003782272339,False,Waveney at Billingford Bridge,0.0412983894348144,0.1059067249298095,0.45937323570251465,0.1574338674545288
34011,-0.1943757534027099,-1.2349200248718262,0.4342594742774963,False,Wensum at Fakenham,1.0405442714691162,-0.6286352276802063,0.46138209104537964,-0.6557578444480896
34012,-1.3927695751190186,-8.038351058959961,-3.991024017333984,False,Burn at Burnham Overy,6.645581483840942,2.598254442214966,-3.5295557975769043,2.1367862224578857
35003,0.4836846590042114,0.4427803158760071,0.544833779335022,False,Alde at Farnham,0.0409043431282043,-0.0611491203308105,0.5111252665519714,-0.02744060754776001
35008,0.8175605535507202,0.8176789879798889,0.9066076278686525,False,Gipping at Stowmarket,-0.0001184344291687,-0.0890470743179321,0.91438889503479,-0.09682834148406982
36003,0.7489699125289917,0.6926265358924866,0.7726784944534302,False,Box at Polstead,0.0563433766365051,-0.0237085819244384,0.7630279660224915,-0.014058053493499756
36006,0.6091916561126709,0.565807580947876,0.583350658416748,False,Stour at Langham,0.0433840751647949,0.0258409976959228,0.5135540962219238,0.09563755989074707
36009,0.7481012344360352,0.7084413170814514,0.7996640205383301,False,Brett at Cockfield,0.0396599173545837,-0.0515627861022949,0.8138921856880188,-0.06579095125198364
36010,0.7253429889678955,0.7120170593261719,0.8406785130500793,False,Bumpstead Brook at Broad Green,0.0133259296417236,-0.1153355240821838,0.8449268341064453,-0.1195838451385498
36011,0.7683448791503906,0.6992751359939575,0.8471269011497498,False,Stour Brook at Sturmer,0.0690697431564331,-0.0787820219993591,0.8134035468101501,-0.04505866765975952
36012,0.5970938205718994,0.469496488571167,0.5324442386627197,False,Stour at Kedington,0.1275973320007324,0.0646495819091796,0.537082314491272,0.06001150608062744
37001,0.8005572557449341,0.7406450510025024,0.5798900723457336,False,Roding at Redbridge,0.0599122047424316,0.2206671833992004,0.56168532371521,0.23887193202972412
37003,0.6478902101516724,0.6206684112548828,0.7389049530029297,False,Ter at Crabbs Bridge,0.0272217988967895,-0.0910147428512573,0.7350043058395386,-0.08711409568786621
37005,0.7927951812744141,0.7503229379653931,0.8929776549339294,False,Colne at Lexden,0.0424722433090209,-0.1001824736595153,0.8921693563461304,-0.09937417507171631
