model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
lstm_ft_perfect_q_L3 q50,416,0.8768444955348969,0.8585465945662658,0.0,-0.36847901344299316,-22.85792827606201,-17.383717,-10.732313632965088,163.1139,244.38,0.47793923874209876
lstm_ft_perfect_q_L3 q95 as point,416,0.6194359362125397,0.49350855305106966,3.3653846153846154,-0.6345314979553223,18.616753578186035,26.303555,34.08290672302246,267.96066,244.38,0.9629249372575861
lstm_ft_perfect_q_L3 q99 as point,416,0.1021077036857605,0.10274077787666014,40.86538461538461,-3.0930073261260986,41.71772003173828,51.20752,60.960126876831055,330.8063,244.38,0.9936116814966918
