model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
lstm_ft_memmax_q_L3 q50,416,0.35037145018577576,0.5566281505652424,24.519230769230766,-2.0725505352020264,-27.060962677001953,6.738138,11.433559894561768,162.7094,244.38,0.7263289984029204
lstm_ft_memmax_q_L3 q95 as point,416,-1.737724781036377,-0.5102124761096898,88.22115384615384,-3.1780123710632324,19.777321815490723,68.55415,79.96314239501953,263.7958,244.38,0.9728193810035992
lstm_ft_memmax_q_L3 q99 as point,416,-5.931625843048096,-1.6920059225408302,97.35576923076923,-9.157140731811523,57.6629638671875,119.44208,140.14617156982422,345.35553,244.38,0.9942961441934748
