q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.1710196502661592,0.16598220396988364,0.09572163434238734,0.24971480720967376,0.006207797865388804,0.008686868686868687,0.3196359872817993
q25,0.25,0.3580368863002223,0.35843029888204425,0.26868222343224146,0.43885466575404974,0.10030494445654542,0.07191919191919192,0.5179376602172852
q50,0.5,0.6401134117409076,0.6437371663244353,0.5438056125941135,0.7313483915126626,0.25119799607928556,0.16282828282828282,0.6550618410110474
q75,0.75,0.8361427914943393,0.8424595026237737,0.770134610997034,0.8984928261790684,0.4410259202788064,0.3094949494949495,0.8071255683898926
q95,0.95,0.9685902467661823,0.9710755865331161,0.9469590336972986,0.98642482318047,0.7046939664561098,0.5725252525252525,1.0789790153503418
q99,0.99,0.9934845416586962,0.9944472301417911,0.988863653248593,0.9979463776116032,0.8798736658680026,0.7903030303030303,1.398628830909729
