gid,nse_raw,nse_gw,nse_shuffled,d_gw,d_shuffled,well_id,dist_km,aquifer,area,frac_high_perc,gauge_name,all,chalk,chalk_matched,non_chalk,failures
37009,0.7914565205574036,0.7833846807479858,0.7854228615760803,-0.008071839809417725,-0.006033658981323242,TL72_54,10.589911850435772,Chalk,1.7801011914679117,0.0,Brain at Guithavon Valley,True,False,False,True,False
37010,0.7216789722442627,0.697179913520813,0.7095857858657837,-0.024499058723449707,-0.012093186378479004,TL72_54,10.43397263749527,Chalk,2.3963911617301985,0.0,Blackwater at Appleford Bridge,True,False,False,True,False
37011,0.8192087411880493,0.8077735900878906,0.8196951150894165,-0.011435151100158691,0.0004863739013671875,TL72_54,17.030456717305032,Chalk,1.8620120512502165,0.0,Chelmer at Churchend,True,False,False,True,False
37018,0.6700857281684875,0.6558683514595032,0.6600059270858765,-0.014217376708984375,-0.010079801082611084,,46.12636922628965,,1.6506959797606109,0.0,Ingrebourne at Gaynes Park,True,False,False,True,False
37019,0.712708592414856,0.7161632776260376,0.7122824192047119,0.0034546852111816406,-0.00042617321014404297,,48.743432060124775,,1.7121444142148858,0.0,Beam at Bretons Farm,True,False,False,True,False
37020,0.7413135170936584,0.7327651977539062,0.7432495355606079,-0.008548319339752197,0.0019360184669494629,TL72_54,13.990847865658464,Chalk,2.1253185781235264,0.0,Chelmer at Felsted,True,False,False,True,False
38001,0.7317596077919006,0.6930766105651855,0.7238112688064575,-0.03868299722671509,-0.007948338985443115,TL11_9,24.49792981049623,Chalk,3.019157847739282,9.3,Lee at Feildes Weir,True,False,False,True,False
38003,-0.07301115989685059,-0.34345412254333496,-0.09123086929321289,-0.2704429626464844,-0.018219709396362305,TL11_9,13.005105612796845,Chalk,2.1146443389022793,19.06,Mimram at Panshanger Park,True,False,False,True,False
38007,0.7916401028633118,0.784609317779541,0.7894232869148254,-0.007030785083770752,-0.002216815948486328,TL11_9,27.830308154959408,Chalk,1.3172273491764201,0.0,Canons Brook at Elizabeth Way,True,False,False,True,False
38014,0.7744259834289551,0.7694150805473328,0.7774020433425903,-0.0050109028816223145,0.002976059913635254,TL11_9,31.263961521214807,Chalk,1.3592661646067485,0.0,Salmon Brook at Edmonton,True,False,False,True,False
38017,-2.6224586963653564,-3.2037668228149414,-2.5408401489257812,-0.581308126449585,0.0816185474395752,TL11_9,2.1572436116489024,Chalk,1.5843312243675307,26.14,Mimram at Whitwell,True,False,False,True,False
38018,0.759274423122406,0.7240230441093445,0.7536292672157288,-0.03525137901306152,-0.005645155906677246,TL11_9,16.26817752546363,Chalk,2.197914303318418,31.57,Upper Lee at Water Hall,True,False,False,True,False
