q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.3212159990149581,0.32523385808806754,0.19895049053159936,0.4346338124572211,0.011762143323894577,0.015555555555555555,0.32455772161483765
q25,0.25,0.5087367497575873,0.5212183436002737,0.3753137120693589,0.6157882728724617,0.12464604661293836,0.07272727272727272,0.49486595392227173
q50,0.5,0.7152684788798667,0.7259041816493301,0.6121378051562856,0.8051562856490988,0.24548028751905904,0.14181818181818182,0.6095742583274841
q75,0.75,0.8506743579088089,0.8609399954369154,0.7858614442861982,0.9089563095111011,0.3889675451971248,0.25696969696969696,0.740704357624054
q95,0.95,0.9477889327906808,0.9547113848961899,0.9083641966626974,0.9780971937029432,0.6054236549771291,0.46626262626262627,0.958875298500061
q99,0.99,0.9747588516346638,0.9796942733287702,0.9503764544832307,0.9922427561031257,0.724351993029841,0.6080808080808081,1.1468265056610107
