model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
tree raw,416,0.8196786642074585,0.8151482572845461,2.644230769230769,-0.8108489513397217,-23.85121250152588,-17.353401,-11.461034774780272,92.626274,244.38,0.5597764088523842
tree nowcast,416,0.8821225166320801,0.8591888161547321,1.9230769230769231,-0.0989978313446044,-14.1344575881958,-9.015768,-5.385973930358887,125.88884,244.38,0.5439196897102441
lstm e16 (no donors),416,0.8549368977546692,0.8222478477942424,0.0,-0.5718077421188354,-23.938891410827637,-19.221946716308594,-14.227324962615967,172.21421813964844,244.3800048828125,0.5533394725252098
lstm e16 quantile q50 (no donors),416,0.8584640324115753,0.7929780839278517,0.0,-0.6718354225158691,-27.54146099090576,-23.46246337890625,-17.672202110290527,158.23707580566406,244.3800048828125,0.4559662331736254
lstm e16 quantile q95 as point (no donors),416,0.642863541841507,0.514153927081338,3.125,-0.5054959654808044,16.03159236907959,22.00161361694336,29.559009552001953,262.3020324707031,244.3800048828125,0.9540269221994069
lstm e16 + donors,416,0.9135879576206207,0.8914152589002924,0.0,0.20134848356246948,-10.57496976852417,-6.605899333953857,-2.234750986099243,178.23583984375,244.3800048828125,0.6000456308464522
"lstm e16 + donors, quantile q50",416,0.9092375636100769,0.8615260844991843,0.0,-0.009978950023651123,-18.011271476745605,-15.021329879760742,-11.198019981384277,164.823974609375,244.3800048828125,0.41250285192790326
"lstm e16 + donors, quantile q95 as point",416,0.7452298700809479,0.5587975045066655,1.9230769230769231,-0.49373263120651245,18.157958984375,23.54092025756836,26.271122932434082,253.78817749023438,244.3800048828125,0.9593885466575405
