model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
lstm_ft8_ens_q_L3 q50,416,0.5970011353492737,0.5971298155053678,0.0,-4.043321847915649,-54.153846740722656,-38.009087,-30.785348892211914,160.45093,244.38,0.459958932238193
lstm_ft8_ens_q_L3 q95 as point,416,0.31760555505752563,0.4551207097900467,18.509615384615387,-1.927943468093872,-17.49124813079834,4.608822,17.038100242614746,254.82033,244.38,0.9174081679215149
lstm_ft8_ens_q_L3 q99 as point,416,-1.2185988426208496,-0.43085564948950195,85.33653846153845,-2.461754322052002,14.138108730316162,40.55813,64.77198791503906,326.0824,244.38,0.9784394250513346
