q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.17810128781032666,0.16874200872833514,0.09810631987223363,0.2705452362260723,0.013504683075582662,0.014545454545454545,0.3342433571815491
q25,0.25,0.3482672717638186,0.34645220168834134,0.23762263289984029,0.4559662331736254,0.11990851666303638,0.07676767676767676,0.5215792655944824
q50,0.5,0.562024107140894,0.5661647273556925,0.42482318046999773,0.7008898015058179,0.26971248094097144,0.17535353535353534,0.6568689346313477
q75,0.75,0.766385116193165,0.7807437827971709,0.6480720967373945,0.8600019204725513,0.44968416467000655,0.3212121212121212,0.8076355457305908
q95,0.95,0.9431292229822582,0.9518430486406071,0.9030344512890713,0.9765387055904047,0.6429427140056633,0.5224242424242425,1.0281617641448975
q99,0.99,0.9753602109045015,0.9809104799915165,0.9502623773671002,0.9944102213096053,0.7607819647135701,0.664040404040404,1.2279305458068848
