q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.044028953195119645,0.020305726671229752,0.002054325924599064,0.12616929044033767,0.001796994118928338,0.008686868686868687,0.5054495334625244
q25,0.25,0.1869485249657544,0.15050219188984354,0.0556821834979757,0.352041980378736,0.047919843171422345,0.047474747474747475,0.6912246942520142
q50,0.5,0.4182613131399749,0.41250285192790326,0.2055669632671686,0.6458110689878545,0.15906120670877805,0.14666666666666667,0.7956615090370178
q75,0.75,0.6833541115603898,0.7072781200091262,0.4685974454268276,0.8708595048927108,0.3705075147026792,0.3490909090909091,0.9180252552032471
q95,0.95,0.9367880159101852,0.9593885466575405,0.8804404818971712,0.9899612137805156,0.7523959921585711,0.7254545454545455,1.1500622034072876
q99,0.99,0.9862775751259336,0.9938973649698006,0.9741044946383755,0.999315537303217,0.9033434981485515,0.8921212121212121,1.3551033735275269
