q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.22435812868428748,0.21435929153160072,0.12708190736938169,0.33458818161076886,0.0075147026791548685,0.012525252525252526,0.303880512714386
q25,0.25,0.45871509202885646,0.4611872745921411,0.3220396988364134,0.5838466803559206,0.12034415160095839,0.08040404040404041,0.492687463760376
q50,0.5,0.6843847775850204,0.697661148374914,0.5488250057038557,0.7927218799908737,0.2657917664996733,0.17212121212121212,0.6318755149841309
q75,0.75,0.8550636209523684,0.8642482318047,0.7686516084873374,0.9236824093086926,0.43214985841864517,0.2965656565656566,0.7786259055137634
q95,0.95,0.9715343786210733,0.9746703042896688,0.9533371487468751,0.9860825918320785,0.6754519712480941,0.5355555555555556,1.037815809249878
q99,0.99,0.9940221370571434,0.9949806068902578,0.9897330595482546,0.9974903034451289,0.8478544979307341,0.737979797979798,1.353001356124878
