model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
persist2_L1,416,0.5380248427391052,0.7689935808655775,2.644230769230769,-3.251842498779297,-37.681447982788086,0.0,0.0,244.38,244.38,0.7110908261068005
ar_perfect2_L1,416,0.8589573204517365,0.869195933075575,0.0,-0.5942450761795044,-21.63916778564453,-15.03622,-8.725538730621338,101.37926,244.38,0.5370034373899795
ar_gefs_L1,416,0.8030115962028503,0.8309301832904818,0.0,-1.5403417348861694,-24.78548526763916,-8.302689,-10.221624374389648,80.673836,244.38,0.5220911465445228
persist2_L2,416,0.22726592421531677,0.6136239070600483,27.403846153846157,-5.173533916473389,-56.37767791748047,0.0,0.0,244.38,244.38,0.6725633417028076
ar_perfect2_L2,416,0.8335946798324585,0.850430889145942,0.4807692307692308,-0.930863618850708,-24.2370548248291,-16.247124,-10.487383365631104,96.09498,244.38,0.5276192650079891
ar_gefs_L2,416,0.5426792502403259,0.6510660245951636,0.2403846153846154,-4.250514507293701,-49.520870208740234,-22.125317,-22.125676155090332,63.916325,244.38,0.48915772654645057
persist2_L3,416,0.07791534066200256,0.5390161523512456,43.02884615384615,-6.054382801055908,-62.109880447387695,0.0,0.0,244.38,244.38,0.648960545189194
ar_perfect2_L3,416,0.8210671842098236,0.8378329531962725,0.7211538461538461,-0.9981600642204285,-25.884798049926758,-16.682995,-11.576679229736328,99.40397,244.38,0.5321917808219178
ar_gefs_L3,416,0.4569934904575348,0.5665842106819348,1.9230769230769231,-5.156873464584351,-57.610464096069336,-25.442863,-26.265308380126953,63.0877,244.38,0.4756793515105624
