model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage,days_beyond_train_max,pred_over_obs_beyond
raw,416,0.8196786642074585,0.8151482572845461,2.644230769230769,-0.8108489513397217,-23.85121250152588,-17.353401,-11.461034774780273,92.626274,244.38,0.5597764088523842,455,0.68178463
nowcast,416,0.8821225166320801,0.8591888161547321,1.9230769230769231,-0.09899783134460449,-14.1344575881958,-9.015768,-5.385973930358887,125.88884,244.38,0.5439196897102441,455,0.6990165
lagged,416,0.8263982534408569,0.8235709090357,2.403846153846154,-0.6503604650497437,-22.327062606811523,-16.160156,-10.191807270050049,93.03335,244.38,0.5460871549167237,455,0.6874145
dropnear,416,0.8768291175365448,0.8584729134437749,1.9230769230769231,-0.19147533178329468,-15.500477313995361,-10.436669,-5.193087339401245,122.69488,244.38,0.5452886151038102,455,0.732898
