model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
lstm_ft8_ens_q_L2 q50,416,0.6636745929718018,0.6807026415586186,0.0,-3.064263343811035,-47.27985954284668,-30.131489,-23.2341890335083,158.85104,244.38,0.48186173853524983
lstm_ft8_ens_q_L2 q95 as point,416,0.37753498554229736,0.4705780673233675,13.221153846153847,-1.5302799940109253,-6.642544269561768,15.751154,25.37274932861328,252.29274,244.38,0.9244809491216062
lstm_ft8_ens_q_L2 q99 as point,416,-0.8759921789169312,-0.3077157840176089,82.9326923076923,-2.7757047414779663,26.49112319946289,49.40699,66.81054306030273,314.44577,244.38,0.9803787360255533
