q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.07169257898474725,0.06365503080082136,0.027606662103582022,0.12103582021446499,0.0007623611413635373,0.0014141414141414141,0.2341681271791458
q25,0.25,0.19470408066789358,0.19104676813756283,0.1336147877681424,0.25667351129363447,0.021727292528860815,0.016363636363636365,0.35469356179237366
q50,0.5,0.47556579442088115,0.48186173853524983,0.36775475560442566,0.5779146703171344,0.08511217599651492,0.04909090909090909,0.4414979815483093
q75,0.75,0.7207461252454359,0.7207392197125257,0.6368925393566051,0.8039858286938218,0.21656501851448487,0.1195959595959596,0.5517435073852539
q95,0.95,0.9250411716721306,0.9244809491216062,0.8896874287018024,0.9615207587757896,0.46449575255935527,0.29757575757575755,0.7772918939590454
q99,0.99,0.980283221526683,0.9803787360255533,0.9690851015286334,0.9922427561031257,0.7152581137007188,0.547070707070707,1.0540046691894531
