q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.09439031844556874,0.08478828537406355,0.045174537987679675,0.1517570401672791,0.001306904813766064,0.0028282828282828283,0.2370712161064148
q25,0.25,0.21900855975004563,0.2187999087383071,0.13404061145334245,0.29899612137805154,0.024558919625353955,0.02,0.3513091206550598
q50,0.5,0.4741734333326737,0.4747889573351586,0.37314756988742137,0.579853981291353,0.07443912001742539,0.04525252525252525,0.42857664823532104
q75,0.75,0.7071226443097341,0.7148072096737395,0.606175554556537,0.7955738078941365,0.178664778915269,0.0997979797979798,0.5171381235122681
q95,0.95,0.8814057954762832,0.890714122746977,0.8090349075975359,0.9453570613734885,0.3589087344805053,0.2294949494949495,0.6726754903793335
q99,0.99,0.9369864534754608,0.9431895961670089,0.8875199634953228,0.9810631987223363,0.49520801568285777,0.3608080808080808,0.817123532295227
