model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
ens_mean,416,0.8566800355911255,0.8211785595157227,0.0,-0.5946205854415894,-24.54582977294922,-20.13801,-14.38981580734253,162.99432,244.38,0.5927239687268029
ens_upper,416,0.8501705229282379,0.8212340980404533,0.0,-0.2899491786956787,-19.206693649291992,-14.26377,-8.00568151473999,172.21422,244.38,0.7579283595710701
lstm_e16 (best single),416,0.8549368977546692,0.8222478477942425,0.0,-0.5718077421188354,-23.938891410827637,-19.221947,-14.227324962615967,172.21422,244.38,0.5533394725252098
tree,416,0.8196786642074585,0.8151482572845461,2.644230769230769,-0.8108489513397217,-23.85121250152588,-17.353401,-11.461034774780273,92.626274,244.38,0.5597764088523842
