q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.07309648353243052,0.06354095368469084,0.02786047390893387,0.1266255989048597,0.001960357220649096,0.0024242424242424242,0.2413567304611206
q25,0.25,0.19316935024615053,0.1918777093315081,0.1107688797627196,0.26945014830025094,0.03169244173382705,0.02101010101010101,0.3549806475639343
q50,0.5,0.3970983041008964,0.391854893908282,0.2657986210442965,0.5286333561487566,0.10945327815290787,0.06,0.4381023049354553
q75,0.75,0.6358252913898985,0.6473876340406115,0.5026237736710015,0.7450376454483231,0.23050533652798955,0.12626262626262627,0.5341746807098389
q95,0.95,0.8800953379814996,0.8902931829394691,0.8090349075975359,0.9442487714761321,0.3995861468089741,0.26,0.6958329677581787
q99,0.99,0.9377087442255219,0.945242984257358,0.8831510064063928,0.9840292037417294,0.5253757351339577,0.3903030303030303,0.8443835973739624
