model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
lstm_fc_ens_q_L3 q50,416,0.5808608829975128,0.6005476524570765,0.0,-4.1753990650177,-55.11770820617676,-37.855774,-29.524678230285645,168.33951,244.38,0.5119371011420313
lstm_fc_ens_q_L3 q95 as point,416,0.506459653377533,0.6595131778277161,6.971153846153847,-2.641948103904724,-30.458301544189453,-4.717925,3.8613855838775635,284.4101,244.38,0.8675564681724846
lstm_fc_ens_q_L3 q99 as point,416,0.3004198670387268,0.45155780318652305,30.528846153846157,-2.6651889085769653,-15.64275598526001,15.26174,23.736947059631348,352.85507,244.38,0.9255076431667808
