model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
tree nowcast,416,0.8821225166320801,0.8591888161547321,1.9230769230769231,-0.0989978313446044,-14.1344575881958,-9.015768,-5.385973930358887,125.88884,244.38,0.5439196897102441
lstm+donors seed 0,416,0.9135879576206207,0.8914152589002924,0.0,0.20134848356246948,-10.57496976852417,-6.605899333953857,-2.234750986099243,178.23583984375,244.3800048828125,0.6000456308464522
lstm+donors seed 1,416,0.9096139073371887,0.8788843107615474,0.0,0.12217909097671509,-14.42609453201294,-11.786023139953613,-7.126793146133423,190.2251739501953,244.3800048828125,0.514259639516313
lstm+donors seed 2,416,0.9061520397663116,0.8711870551615889,0.0,0.08487755060195923,-14.483025550842285,-11.788145065307617,-7.8631370067596436,187.458740234375,244.3800048828125,0.5718685831622177
