gid,gauges,how,coverage,best_shift,r_best,r0,bias_pct,wet_q95_ratio
33021,3,nearest:3,0.9605293178188455,0,0.9724567397442055,0.9724567397442055,4.730939865112305,1.0845704501497306
33022,4,inside:4,0.9942961441934748,0,0.978950082538582,0.978950082538582,0.8113741874694824,1.0243493830273718
33023,3,nearest:3,1.0,0,0.9654259024212403,0.9654259024212403,1.7302870750427246,1.0705272602837543
33024,3,nearest:3,0.9908738307095597,0,0.9803852146763943,0.9803852146763943,-1.1865317821502686,0.9811257657285968
33028,3,nearest:3,0.9961213780515629,0,0.9820858843626287,0.9820858843626287,4.801285266876221,1.0390005604768957
33031,3,nearest:3,0.9961213780515629,0,0.952015121819656,0.952015121819656,-0.8543550968170166,0.9720637598124057
33032,3,nearest:3,0.9573351585671914,0,0.9637894683718563,0.9637894683718563,-7.801276206970215,0.9397842569357765
33033,3,nearest:3,0.9933835272644308,0,0.9743477800453401,0.9743477800453401,-2.501511573791504,1.0004821596060165
33034,3,inside:3,0.9527720739219713,0,0.9660850790839342,0.9660850790839342,-6.626873970031738,0.9436273868154523
33039,8,inside:8,1.0,0,0.9813635206516256,0.9813635206516256,0.887596607208252,0.99030415123733
33053,3,nearest:3,0.9605293178188455,0,0.9671121458165406,0.9671121458165406,-3.7391245365142822,0.9832957254450919
34003,3,nearest:3,1.0,0,0.9581818224609601,0.9581818224609601,-2.7208447456359863,0.9774949016146978
34010,3,nearest:3,0.9815195071868583,0,0.9097629886872041,0.9097629886872041,-6.898480415344238,0.936934707852367
34011,3,nearest:3,0.9828884325804244,0,0.9532930935928179,0.9532930935928179,-5.434691905975342,0.9334370085448332
35003,3,nearest:3,0.9981747661419119,0,0.9699089502481945,0.9699089502481945,-2.83161997795105,0.9674688087158704
35008,3,nearest:3,0.9931553730321697,0,0.969042317526348,0.969042317526348,-2.01680064201355,1.0035167010811543
36003,3,nearest:3,0.9589322381930184,0,0.9711378736010878,0.9711378736010878,-0.9768128395080566,0.9794847670900619
36006,6,inside:6,1.0,0,0.9742226789424839,0.9742226789424839,-3.980255126953125,0.9752763996689857
36009,3,nearest:3,0.9582477754962354,0,0.9328902173722055,0.9328902173722055,-4.599565505981445,0.9411498366863784
36010,3,nearest:3,0.9828884325804244,0,0.9582691089892139,0.9582691089892139,-3.7907063961029053,0.9552893516271282
36011,3,nearest:3,0.9819758156513804,0,0.9758211997042355,0.9758211997042355,-6.367552280426025,0.9696710971560945
36012,2,inside:2,0.9778690394706822,0,0.9623896010913638,0.9623896010913638,-5.408167839050293,0.9872845683141298
37001,6,inside:6,0.9977184576773899,0,0.9467260448664432,0.9467260448664432,-1.2897610664367676,0.9954164379753339
37005,3,inside:3,0.8466803559206023,0,0.9645538871906855,0.9645538871906855,-4.052698612213135,0.9536194099228401
37008,3,nearest:3,0.9653205566963268,0,0.4052938705533961,0.4052938705533961,10.669815063476562,1.001167658153948
37009,3,nearest:3,0.9112480036504678,0,0.970245476705701,0.970245476705701,1.692211627960205,1.0025225739851171
37010,4,inside:4,0.9644079397672827,0,0.975381861735901,0.975381861735901,-1.1341750621795654,1.0119048078584583
37011,3,nearest:3,0.9767282683093771,0,0.403465609119065,0.403465609119065,7.010185718536377,0.9637640558269787
37018,3,nearest:3,0.9881359799224275,0,0.886841663659842,0.886841663659842,1.3743996620178223,1.0315203323899211
37019,3,nearest:3,0.9876796714579056,0,0.9584460133853806,0.9584460133853806,-1.662600040435791,1.011865763304064
37020,3,nearest:3,0.9767282683093771,0,0.40823360117420415,0.40823360117420415,8.113039016723633,0.9802786738510363
38003,2,inside:2,0.8564909879078257,0,0.9728421900392062,0.9728421900392062,-6.195801734924316,0.9537494822799919
38007,3,nearest:3,0.9806068902578143,0,0.9793818837650959,0.9793818837650959,-4.314470291137695,0.9512760925904926
38014,3,nearest:3,0.9265343372119553,0,0.9579301735438466,0.9579301735438466,-3.7393152713775635,1.010101029347911
38017,3,nearest:3,0.9641797855350217,0,0.9805871392629222,0.9805871392629222,-4.279488563537598,0.9766192953638511
38018,3,inside:3,0.9888204426192105,0,0.9858331113325767,0.9858331113325767,-3.2738864421844482,0.9652076912175906
38021,3,nearest:3,0.9787816563997263,0,0.9797441493571711,0.9797441493571711,-4.854625701904297,0.9693820375051535
39001,55,inside:55,1.0,0,0.9942982241920105,0.9942982241920105,-5.824482440948486,0.9331842242303343
39010,4,inside:4,0.974218571754506,0,0.9818548837574642,0.9818548837574642,-3.639131784439087,0.9625660062968193
39011,3,inside:3,0.997946611909651,0,0.9831055187394325,0.9831055187394325,-12.489014625549316,0.9130331579270176
39012,3,nearest:3,1.0,0,0.9862207665469008,0.9862207665469008,-4.449468612670898,0.9713409270995167
39014,3,nearest:3,0.9769564225416382,0,0.9796747375779988,0.9796747375779988,-7.554739952087402,0.9355429681635657
39016,5,inside:5,0.997946611909651,0,0.9811931817731293,0.9811931817731293,-9.92933464050293,0.9164837082565827
39020,3,nearest:3,0.9961213780515629,0,0.9727634120226389,0.9727634120226389,-8.603471755981445,0.9199691607671673
39023,2,inside:2,0.9794661190965093,0,0.973321058069457,0.973321058069457,-1.1159241199493408,0.9848945359488717
39025,3,nearest:3,1.0,0,0.9765902308879704,0.9765902308879704,-13.860243797302246,0.867243382182885
39027,2,inside:2,0.9623545516769336,0,0.9850365332110789,0.9850365332110789,-4.24678897857666,0.962028501153596
39028,3,nearest:3,0.919689710244125,0,0.9759328447305627,0.9759328447305627,-12.179803848266602,0.911634666656521
39029,3,nearest:3,1.0,0,0.9772446161401777,0.9772446161401777,-6.578564643859863,0.9452736384895982
39035,3,nearest:3,0.9778690394706822,0,0.9529998184640152,0.9529998184640152,2.1340012550354004,1.0225212956402365
39036,3,nearest:3,1.0,0,0.9780615273902361,0.9780615273902361,-10.282516479492188,0.9054086367458218
39037,3,nearest:3,0.9771845767738991,0,0.9219082466945383,0.9219082466945383,13.997686386108398,1.1425463030379421
39042,3,nearest:3,0.9974903034451289,0,0.9817772923311596,0.9817772923311596,-8.099913597106934,0.9278024437269283
39052,3,nearest:3,0.9970339949806069,0,0.981909784220376,0.981909784220376,-3.9052486419677734,1.0016145034445723
39061,3,nearest:3,0.9974903034451289,0,0.970941863563751,0.970941863563751,-9.32491397857666,0.9312307826227574
39081,3,nearest:3,0.9963495322838238,0,0.9833623730126088,0.9833623730126088,-3.1293511390686035,1.0051300724520418
40005,4,inside:4,0.9974903034451289,0,0.9858661069167093,0.9858661069167093,-1.7001807689666748,0.9618244601733004
40009,3,nearest:3,0.9984029203741729,0,0.967576375185512,0.967576375185512,-7.2203216552734375,0.9220529526213546
41005,2,inside:2,0.9098790782569016,0,0.9658570557218891,0.9658570557218891,-0.09032487869262695,0.9747949653759944
41006,4,inside:4,0.9872233629933835,0,0.9758899739026891,0.9758899739026891,-5.166351795196533,0.9193030557779762
41011,2,inside:2,0.9621263974446727,0,0.9848344177063171,0.9848344177063171,0.20053386688232422,1.0015465410417002
41022,3,nearest:3,1.0,0,0.9264878724048375,0.9264878724048375,4.763531684875488,0.9603121157336061
41023,3,nearest:3,1.0,0,0.9775229480503784,0.9775229480503784,-10.68456745147705,0.8767773130648852
41027,3,nearest:3,1.0,0,0.9813552269899223,0.9813552269899223,-5.544745922088623,0.9631902981996222
42001,3,nearest:3,1.0,0,0.9190697341032482,0.9190697341032482,-1.2932300567626953,0.9640823978082076
42008,3,nearest:3,1.0,0,0.9835596641916898,0.9835596641916898,-7.132619857788086,0.8990320067469452
43005,2,inside:2,0.9135295459730778,0,0.8840419424574645,0.8840419424574645,37.73341369628906,1.3923327002515815
43006,3,nearest:3,0.9897330595482546,0,0.9783958661725313,0.9783958661725313,-0.8067071437835693,0.9937196993846282
43007,7,inside:7,0.9938398357289527,0,0.9837409981520258,0.9837409981520258,-2.895033359527588,0.9440754667308363
43008,3,nearest:3,0.9904175222450377,0,0.9646640531937716,0.9646640531937716,-12.372082710266113,0.8994141217960235
43009,5,inside:5,0.9936116814966918,0,0.9896714929140346,0.9896714929140346,-0.011628866195678711,0.9840977998610345
43014,3,nearest:3,0.9482089892767511,0,0.8850882326677428,0.8850882326677428,33.50334167480469,1.3451657723375336
43017,3,nearest:3,0.9940679899612138,0,0.9390275207974156,0.9390275207974156,17.070865631103516,1.2403543365693375
44002,3,nearest:3,0.9897330595482546,0,0.9673418385428092,0.9673418385428092,-8.3296537399292,0.8716774337330243
44006,3,nearest:3,0.9897330595482546,0,0.9801406412609562,0.9801406412609562,-1.5698671340942383,0.9718669741432923
45001,7,inside:7,1.0,0,0.9799822076842349,0.9799822076842349,8.07145881652832,1.0547388483209224
45003,3,nearest:3,1.0,0,0.9743780338230793,0.9743780338230793,-2.2276222705841064,0.9640205585890999
45004,3,inside:3,0.973305954825462,0,0.9755461153349577,0.9755461153349577,1.0182380676269531,1.0147049350433575
45005,4,nearest:4,0.9883641341546886,0,0.9796767707688265,0.9796767707688265,6.146657466888428,1.0992211870197648
45009,2,inside:2,0.9844855122062515,0,0.964099281630053,0.964099281630053,3.423333168029785,1.0227018117422615
45012,3,nearest:3,0.6153319644079398,0,0.9506536913464702,0.9506536913464702,4.143762588500977,1.0710616354468976
46003,5,inside:5,1.0,0,0.983525527723659,0.983525527723659,-2.136111259460449,1.0122540979091457
46005,3,nearest:3,0.9644079397672827,0,0.9593877592010259,0.9593877592010259,-10.768550872802734,0.9528775772938325
47001,8,inside:8,1.0,0,0.9946072620861371,0.9946072620861371,-2.8180062770843506,0.9783828465523502
47004,3,nearest:3,1.0,0,0.9928855535887541,0.9928855535887541,2.241849899291992,1.0215298536605535
47008,3,nearest:3,1.0,0,0.988474454298144,0.988474454298144,6.995630264282227,1.1068283025505294
47009,3,nearest:3,1.0,0,0.9721863332291887,0.9721863332291887,3.5825014114379883,1.0715910791496366
48004,3,nearest:3,1.0,0,0.8891605699602623,0.8891605699602623,0.7866382598876953,0.9985496553514915
48005,3,nearest:3,1.0,0,0.9862485385910167,0.9862485385910167,2.5821447372436523,1.041874851520194
48011,3,nearest:3,1.0,0,0.8848383335315748,0.8848383335315748,1.5848517417907715,0.9943340239958288
49002,3,nearest:3,0.9920146018708647,0,0.986903965485279,0.986903965485279,-3.5445451736450195,0.9368438907402281
49004,3,nearest:3,1.0,0,0.9791645214519902,0.9791645214519902,1.1362671852111816,0.9756390667220993
50001,5,inside:5,1.0,0,0.9676956187142776,0.9676956187142776,-10.26921272277832,0.9453633244095223
