gid,nse_raw,nse_now,nse_shuf,top1_raw,top1_now,amax_raw,amax_now,amax_shuf,frac_high_perc,gauge_name
28040,0.7892324328422546,0.8713150024414062,0.8037099242210388,0.07230675220489502,0.46605390310287476,8.090645,2.0983934,6.0359716,0.0,Trent at Stoke-On-Trent
28043,0.8479262590408325,0.9233566522598267,0.8504641056060791,0.2549654245376587,0.6158522367477417,-27.291918,-17.471786,-24.400013,0.0,Derwent at Chatsworth
28046,0.848414957523346,0.8856537938117981,0.8383739590644836,0.3062375783920288,0.2643001079559326,4.47709,6.3283443,4.6109676,0.0,Dove at Izaak Walton
28048,0.7849900722503662,0.8695360422134399,0.7851872444152832,-1.7516698837280273,-0.4973287582397461,-37.63952,-20.635384,-38.49679,0.54,Amber at Wingfield Park
28050,0.7514420747756958,0.8042882084846497,0.7296040058135986,-1.1705427169799805,-0.5070487260818481,-16.193241,0.62749386,-22.818863,28.83,Torne at Auckley
28052,0.7686808109283447,0.7535662651062012,0.7570244073867798,-0.9754834175109863,-0.7583669424057007,1.3519466,6.1306176,-3.7645397,0.0,Sow at Great Bridgeford
28067,0.8598531484603882,0.9166725277900696,0.8562995791435242,-3.090378761291504,-1.6452059745788574,-28.690842,-26.16463,-26.326937,0.06,Derwent at Church Wilne
28080,0.7912848591804504,0.8441124558448792,0.8000234365463257,-0.571029782295227,-0.058602333068847656,-16.65525,-4.453781,-16.083153,0.0,Tame at Lea Marston Lakes
28082,0.8653265237808228,0.9046880602836609,0.8481860756874084,-0.5304455757141113,-0.10673248767852783,-14.125681,-19.673899,-20.652145,0.0,Soar at Littlethorpe
28085,0.905135989189148,0.9465261101722717,0.903659462928772,-0.07969152927398682,0.4317678213119507,-17.010174,-7.899332,-13.588587,0.07,Derwent at St Mary's Bridge
29002,0.6888939142227173,0.7672168612480164,0.7097949981689453,-1.3135905265808105,-0.6780221462249756,-24.06948,-1.9736648,-26.05999,53.52,Great Eau at Claythorpe Mill
29003,0.7064652442932129,0.8182709217071533,0.718332827091217,-3.8526391983032227,-0.4422163963317871,-33.886906,-8.296135,-31.266642,64.72,Lud at Louth
29005,0.3064011335372925,0.370921790599823,0.2882293462753296,-22.095365524291992,-18.725936889648438,-67.536285,-57.14109,-68.51307,5.37,Rase at Bishopbridge
30001,0.8384559750556946,0.8959998488426208,0.8227247595787048,-1.2613108158111572,-1.025754690170288,-26.26942,-28.720829,-28.195232,28.83,Witham at Claypole Mill
30004,0.6556258797645569,0.7578227519989014,0.6502752304077148,-2.6671218872070312,-1.426156997680664,-44.70713,-36.671394,-43.95822,1.02,Lymn at Partney Mill
30005,0.7766292095184326,0.8718092441558838,0.7897223234176636,-1.2051753997802734,-0.6460391283035278,-12.421078,-24.643475,-17.599342,56.53,Witham at Saltersford Total
30011,0.7962015867233276,0.853688657283783,0.8049356937408447,0.25063204765319824,0.4966854453086853,-21.208843,-13.698,-15.444857,21.4,Bain at Goulceby Bridge
30012,0.7557295560836792,0.8101263642311096,0.7568252682685852,-1.171743631362915,-0.44401299953460693,-31.990332,-13.602239,-32.925446,0.14,Stainfield Beck at Cream Poke Farm
30014,0.7501037120819092,0.7991371154785156,0.7404178380966187,-0.5710620880126953,-0.4281224012374878,-35.01188,-37.5814,-37.98565,0.0,Pointon Lode at Pointon
31002,0.7052291631698608,0.814281165599823,0.6471004486083984,-0.056254029273986816,0.12530499696731567,-4.8535643,0.048354268,8.409381,16.08,Glen at Kates Br & King St Br
31006,-0.2769409418106079,-0.04269254207611084,-0.36854398250579834,-3.1809887886047363,-2.6873373985290527,214.41354,207.34369,255.77518,32.63,Gwash at Belmesthorpe
31010,0.7444839477539062,0.8443337678909302,0.7839770317077637,-2.538348436355591,-1.0631670951843262,-47.726692,-31.978786,-42.637695,27.89,Chater at Fosters Bridge
31021,0.7824755907058716,0.8227604627609253,0.7939133644104004,-26.709999084472656,-18.422395706176758,-22.065746,-1.3118178,-13.517145,0.0,Welland at Ashley
31023,0.6378710865974426,0.7677667140960693,0.6523259282112122,-0.6439046859741211,0.08944123983383179,-21.94543,-12.007147,-23.273203,0.0,West Glen at Easton Wood
32003,0.7240424752235413,0.7903376817703247,0.7249170541763306,-0.20482885837554932,0.25308316946029663,-27.14374,-2.4232717,-25.48602,0.0,Harpers Brook at Old Mill Bridge
32004,0.8115738034248352,0.857934296131134,0.8141167759895325,-4.046340465545654,-3.464451789855957,-27.629421,-19.683033,-23.93003,0.0,Ise Brook at Harrowden
32006,0.8484240174293518,0.9110817313194275,0.8597384691238403,-4.350001335144043,-3.783133029937744,23.83958,26.074123,24.1459,0.0,Nene/Kislingbury at Upton Total
32008,0.8663110136985779,0.9326201677322388,0.8597504496574402,-0.6009646654129028,-0.12220418453216553,-0.56037307,8.522022,1.3786554,0.0,Nene/Kislingbury at Dodford
33006,0.550249457359314,0.586966872215271,0.5615435838699341,-5.8193817138671875,-4.328118324279785,1.7955005,2.7627735,0.82660615,11.98,Wissey at Northwold Total
33007,0.7580540776252747,0.8473935127258301,0.7606353163719177,-6.46240758895874,-4.6078715324401855,-4.7730923,5.619228,-16.789124,26.04,Nar at Marham
33012,0.7924656867980957,0.8261242508888245,0.7837622165679932,-1.9763538837432861,-1.4230692386627197,-27.416466,-31.789457,-29.830173,0.0,Kym at Meagre Farm
33013,0.3194342851638794,0.6282515525817871,0.30530548095703125,-7.71858024597168,-3.487886905670166,55.160206,23.631508,53.11724,5.58,Sapiston at Rectory Bridge
33014,0.7951651811599731,0.8499419689178467,0.7980970144271851,-4.918999671936035,-2.720407247543335,-20.946932,-9.826624,-26.829838,16.35,Lark at Temple
33018,0.8277930021286011,0.8886058330535889,0.8428449630737305,-0.5299193859100342,0.07405275106430054,-30.429668,-29.831043,-31.816254,0.0,Tove at Cappenham Bridge
33019,0.7051686644554138,0.825767993927002,0.7116709351539612,-2.101386785507202,-1.448960304260254,25.164425,8.820868,22.095966,11.43,Thet at Melford Bridge
33021,0.7079434394836426,0.7767642736434937,0.6681380271911621,-16.32415199279785,-10.104214668273926,-34.289185,2.5520325,-31.1847,55.28,Rhee at Burnt Mill
