q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.05225174416175795,0.04209445585215606,0.011521788729180926,0.10392425279488934,0.000326726203441516,0.0,0.29911962151527405
q25,0.25,0.1504783389731378,0.14453570613734884,0.08947527344611735,0.21127081907369383,0.029840993247658463,0.024242424242424242,0.5295558571815491
q50,0.5,0.5167589044047642,0.5288615103810175,0.3913247054172966,0.6225188227241616,0.1448486168590721,0.10868686868686869,0.6465568542480469
q75,0.75,0.8053278012678017,0.8080082135523614,0.7493725758612821,0.8551220625142596,0.357329557830538,0.28888888888888886,0.7963688373565674
q95,0.95,0.9629597869846944,0.9630390143737166,0.945242984257358,0.9824321241159023,0.6654323676758876,0.5795959595959596,1.0988609790802002
q99,0.99,0.9921268109489163,0.9922427561031257,0.9860698724297587,0.9981747661419119,0.8511762143323894,0.7898989898989899,1.4123026132583618
