model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
lstm_fc_perfect_q_L1 q50,416,0.8954217731952667,0.8525288666570734,0.0,-0.26344728469848633,-22.772541999816895,-19.101711,-11.504116535186768,142.44194,244.38,0.2737850787132101
lstm_fc_perfect_q_L1 q95 as point,416,0.7129844725131989,0.5733109536741307,0.7211538461538461,-0.547559380531311,19.376331329345703,22.184462,30.80601692199707,237.96289,244.38,0.9634953228382387
lstm_fc_perfect_q_L1 q99 as point,416,0.30898892879486084,0.2012795320088342,22.115384615384613,-3.084527015686035,41.18475341796875,46.161366,56.14916801452637,287.47403,244.38,0.9942961441934748
