model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
persistence L1 (both-cov),416,0.46625590324401855,0.7313346977819839,6.971153846153847,-5.095787763595581,-42.330078125,,0.0,144.65,144.65,0.6870292887029289
GEFS-ens L1 (both-cov),416,0.8347233533859253,0.8543004707063249,0.0,-1.6245174407958984,-23.260293006896973,,-9.916484355926514,77.86229,144.65,0.6033472803347281
TIGGE-mean L1,416,0.8337057530879974,0.8402720482076482,0.0,-1.8022381067276,-26.09740447998047,,-11.07667064666748,72.77453,144.65,0.6073573422708971
persistence L2 (both-cov),416,0.06949976086616516,0.5290088388879011,44.71153846153847,-8.581923961639404,-64.55006408691406,,0.0,144.65,144.65,0.6577405857740586
GEFS-ens L2 (both-cov),416,0.5607277750968933,0.6412690048239514,0.0,-5.25357985496521,-54.281517028808594,,-23.899230003356934,31.291096,144.65,0.5948331558586369
TIGGE-mean L2,416,0.5722551047801971,0.6079930164650453,0.0,-5.427836656570435,-58.028778076171875,,-29.777052879333496,28.130838,144.65,0.600836820083682
persistence L3 (both-cov),416,-0.09945815801620483,0.4414307932548868,57.692307692307686,-9.707483768463135,-70.97898864746094,,0.0,144.65,144.65,0.6389121338912134
GEFS-ens L3 (both-cov),416,0.4427134394645691,0.5468322933407337,0.4807692307692308,-7.144652843475342,-62.139183044433594,,-28.674033164978027,23.59413,144.65,0.5389121338912134
TIGGE-mean L3,416,0.4938774108886719,0.5317990855763759,0.2403846153846154,-6.75925087928772,-63.008766174316406,,-35.567535400390625,22.479425,144.65,0.5393305439330545
