model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
lstm_fc1_q q50,416,0.8059641718864441,0.7700102120624707,0.0,-1.5443581342697144,-33.36867713928223,-19.758026,-16.656383514404297,83.77942,244.38,0.5288615103810175
lstm_fc1_q q95 as point,416,0.2339099645614624,0.23455907729008235,33.17307692307692,-1.736435055732727,15.583038330078125,36.79435,40.55114936828613,187.30847,244.38,0.9630390143737166
lstm_fc1_q q99 as point,416,-1.976837396621704,-0.8019098958952433,86.29807692307693,-5.617246627807617,48.189849853515625,80.511116,91.33917236328125,264.37582,244.38,0.9922427561031257
