model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
lstm_ft_memmax_q_L1 q50,416,0.8382625877857208,0.8762429148230835,0.2403846153846154,-0.42828232049942017,-11.621683597564697,0.8516729,0.33536553382873535,153.56293,244.38,0.6532055669632673
lstm_ft_memmax_q_L1 q95 as point,416,0.25807419419288635,0.27485206055648914,32.69230769230769,-2.8742315769195557,30.98641014099121,55.868958,51.07257270812988,258.04987,244.38,0.972393337896418
lstm_ft_memmax_q_L1 q99 as point,416,-0.8084181547164917,-0.30224135829527754,78.36538461538461,-8.213611125946045,60.65871810913086,93.8757,90.68872451782227,325.66122,244.38,0.9932664572939687
