q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.06940202681160854,0.05863563769107917,0.024184348619666896,0.13267168605977642,0.000163363101720758,0.0,0.18905353546142578
q25,0.25,0.22487703467215475,0.21435090120921743,0.12673967602099018,0.33127994524298426,0.01470267915486822,0.010505050505050505,0.29318875074386597
q50,0.5,0.46017836293955844,0.459958932238193,0.31759069130732376,0.5953684690851015,0.0582117185798301,0.030505050505050504,0.36681532859802246
q75,0.75,0.6993209147696915,0.7049965776865161,0.5689025781428245,0.8135979922427561,0.15018514484861686,0.07393939393939394,0.45693379640579224
q95,0.95,0.9151132468343437,0.9174081679215149,0.8805612594113621,0.9485512206251425,0.36903724678719235,0.2086868686868687,0.6623163223266602
q99,0.99,0.9775606141560192,0.9784394250513346,0.9673553141018807,0.9876796714579056,0.6317251143541712,0.4529292929292929,0.9433188438415527
