q,nominal,pooled,per_catch_median,per_catch_p10,per_catch_p90,top1pct_days,AMAX_days,AMAX_med_ratio
q05,0.05,0.073729175049417,0.06479031190193316,0.030344512890714125,0.12286105407255304,0.0023959921585711176,0.0012121212121212121,0.4725600481033325
q25,0.25,0.21716325529954728,0.21218840768938987,0.14601870864704541,0.29032626055213323,0.08565671966891744,0.08848484848484849,0.6952853202819824
q50,0.5,0.5822246115351042,0.5829340634268765,0.487109285877253,0.6862945721170526,0.23644086255717708,0.23777777777777778,0.8173718452453613
q75,0.75,0.8470898388972808,0.8539812913529546,0.7876975151944796,0.8952772073921971,0.47070355042474404,0.4307070707070707,0.9539002180099487
q95,0.95,0.9687727433636102,0.9721651836641569,0.9468506459335819,0.9867258651985457,0.7699302984099324,0.7123232323232324,1.1798820495605469
q99,0.99,0.9915243523019857,0.9933835272644308,0.9827193469811999,0.9980604807608502,0.8963188847745589,0.8563636363636363,1.4387292861938477
