model,n_catchments,median_NSE,median_KGE,pct_NSE_neg,top1_NSE,top1_bias_pct,AMAX_bias_pct,q99_dist_bias_pct,pred_max,obs_max,coverage
lstm_ft8_memmax_q_L3 q50,416,0.33535394072532654,0.5585625172292203,25.48076923076923,-2.1168164014816284,-25.26799201965332,11.599445,14.177876949310303,160.45093,244.38,0.697661148374914
lstm_ft8_memmax_q_L3 q95 as point,416,-1.9720797538757324,-0.6091139859616314,91.34615384615384,-3.6826086044311523,23.275548934936523,74.86252,89.27453994750977,254.82033,244.38,0.9746703042896688
lstm_ft8_memmax_q_L3 q99 as point,416,-6.791234493255615,-1.9396923479067534,97.11538461538461,-9.813857078552246,59.03000831604004,121.09871,145.62661743164062,326.0824,244.38,0.9949806068902578
