gid,nse_gauged,nse_ung_raw,nse_ung_now,chalk,gauge_name,pen_raw,pen_now
21022,0.7893584370613098,0.7824074029922485,0.8681551814079285,False,Whiteadder Water at Hutton Castle,0.006951034069061279,-0.07879674434661865
21023,0.5210555791854858,0.4291540384292602,0.5075938701629639,False,Leet Water at Coldstream,0.09190154075622564,0.013461709022521973
21024,0.8194705247879028,0.8046246767044067,0.8894362449645996,False,Jed Water at Jedburgh,0.014845848083496094,-0.06996572017669678
22001,0.8456252813339233,0.8342463970184326,0.9250978231430054,False,Coquet at Morwick,0.011378884315490723,-0.07947254180908203
22006,0.8434042930603027,0.8407483696937561,0.8802526593208313,False,Blyth at Hartford Bridge,0.002655923366546631,-0.036848366260528564
22007,0.8286720514297485,0.8223509192466736,0.9176174402236938,False,Wansbeck at Mitford,0.006321132183074951,-0.08894538879394531
22009,0.8220276236534119,0.7821483612060547,0.9016229510307312,False,Coquet at Rothbury,0.03987926244735718,-0.07959532737731934
23001,0.8653668761253357,0.8645618557929993,0.8402747511863708,False,Tyne at Bywell,0.0008050203323364258,0.025092124938964844
23004,0.8422224521636963,0.813693106174469,0.9077379703521729,False,South Tyne at Haydon Bridge,0.028529345989227295,-0.06551551818847656
23006,0.8353042006492615,0.8115421533584595,0.878757119178772,False,South Tyne at Featherstone,0.023762047290802002,-0.0434529185295105
23007,0.8062993884086609,0.724506139755249,0.7473400831222534,False,Derwent at Rowlands Gill,0.08179324865341187,0.05895930528640747
23008,0.8074567317962646,0.802951455116272,0.819473922252655,False,Rede at Rede Bridge,0.004505276679992676,-0.01201719045639038
23011,0.8144111037254333,0.78936368227005,0.872065007686615,False,Kielder Burn at Kielder,0.0250474214553833,-0.05765390396118164
24001,0.8444902896881104,0.8301209211349487,0.7976052761077881,False,Wear at Sunderland Bridge,0.014369368553161621,0.046885013580322266
24003,0.7998621463775635,0.7658594846725464,0.8833315372467041,False,Wear at Stanhope,0.03400266170501709,-0.08346939086914062
24004,0.8351766467094421,0.8284978270530701,0.8774507641792297,False,Bedburn Beck at Bedburn,0.00667881965637207,-0.0422741174697876
24005,0.7705209255218506,0.7304286360740662,0.7019617557525635,False,Browney at Burnhall,0.040092289447784424,0.06855916976928711
25001,0.8398851752281189,0.8426618576049805,0.7849433422088623,False,Tees at Darlington Broken Scar,-0.0027766823768615723,0.05494183301925659
25006,0.7979220747947693,0.6926174163818359,0.7637428045272827,False,Greta at Rutherford Bridge,0.10530465841293335,0.03417927026748657
25012,0.8500757217407227,0.6148236989974976,0.847375750541687,False,Harwood Beck at Harwood,0.2352520227432251,0.0026999711990356445
25020,0.8018262386322021,0.7964708209037781,0.8099731802940369,False,Skerne at Preston le Skerne,0.005355417728424072,-0.008146941661834717
26003,0.6371787786483765,0.3441172242164612,0.7887506484985352,True,Foston Beck at Foston Mill,0.2930615544319153,-0.1515718698501587
27001,0.8568820953369141,0.8532050251960754,0.8713151216506958,False,Nidd at Hunsingore Weir,0.003677070140838623,-0.014433026313781738
27003,0.9067401885986328,0.8990856409072876,0.9165480732917786,False,Aire at Beal,0.007654547691345215,-0.009807884693145752
27006,0.8344828486442566,0.785408079624176,0.8405802249908447,False,Don at Sheffield Hadfields,0.049074769020080566,-0.006097376346588135
27007,0.8451747894287109,0.8336623311042786,0.8611485362052917,False,Ure at Westwick,0.011512458324432373,-0.01597374677658081
27009,0.8444874286651611,0.821215808391571,0.862916111946106,False,Ouse at Skelton,0.023271620273590088,-0.018428683280944824
27021,0.8691937923431396,0.8213514685630798,0.9052439332008362,False,Don at Doncaster,0.047842323780059814,-0.03605014085769653
27023,0.8084352016448975,0.7856185436248779,0.8822335004806519,False,Dearne at Barnsley Weir,0.02281665802001953,-0.0737982988357544
27025,0.7981934547424316,0.782070517539978,0.8225423693656921,False,Rother at Woodhouse Mill,0.016122937202453613,-0.024348914623260498
27026,0.8141670227050781,0.8009313941001892,0.8920808434486389,False,Rother at Whittington,0.013235628604888916,-0.07791382074356079
