gid,nse,kge,top1_nse,top1_bias_pct,q99_dist_bias_pct,coverage
6007,0.8824231028556824,0.8727899969367838,-1.674584150314331,-22.258514404296875,-14.579713821411133,0.5272644307551905
7001,0.6797429323196411,0.6489339617938548,-3.061978816986084,-44.126953125,-27.748334884643555,0.6550308008213552
7002,0.7327913045883179,0.7336823633254781,-0.8589121103286743,-39.19498825073242,-19.26885223388672,0.7052247319187771
7003,0.8154803514480591,0.8927383728985455,0.5646209716796875,-12.373751640319824,1.935744285583496,0.5096965548710929
8004,0.6581354737281799,0.5635192117820355,-5.112477779388428,-49.5814323425293,-41.95843505859375,0.5639972621492129
8005,0.707992672920227,0.6290562314462383,-3.403054714202881,-44.45913314819336,-28.993480682373047,0.3625370750627424
8006,0.7552051544189453,0.6597483136126383,-5.54634428024292,-37.71950149536133,-27.62511444091797,0.6609628108601414
8009,0.6812748908996582,0.6769621948142638,-4.303879737854004,-42.2281608581543,-20.62923240661621,0.5859000684462696
9002,0.8349714875221252,0.7738821782337206,-0.38373494148254395,-31.775421142578125,-14.423311233520508,0.6951859456992927
9003,0.8345491886138916,0.8646138662720865,-0.14421844482421875,-24.77899169921875,-10.282254219055176,0.5058179329226558
9005,0.713435173034668,0.6882134675044433,-2.8120949268341064,-40.35009765625,-31.838911056518555,0.7102441250285193
10002,0.8201531767845154,0.8216721063386534,0.26289963722229004,-26.31717300415039,-1.6515374183654785,0.7394478667579284
11001,0.8178924918174744,0.7183098222881583,0.002903461456298828,-31.742977142333984,-17.106420516967773,0.5484827743554643
11003,0.7460712194442749,0.652014244575021,-0.5283315181732178,-37.27349090576172,-26.5604248046875,0.566278804471823
12001,0.6925577521324158,0.5787921432973502,-0.9852678775787354,-46.204219818115234,-32.51162338256836,0.5644535706137349
12002,0.7752729654312134,0.667881570531742,-1.034217357635498,-37.60643768310547,-34.27632522583008,0.6119096509240246
14001,0.9149451851844788,0.8993845182885503,0.2984600067138672,-14.686006546020508,-4.892933368682861,0.754734200319416
14002,0.8466479182243347,0.8105603683241798,0.19890499114990234,-22.459339141845703,-9.534650802612305,0.7508555783709788
15006,0.8708916306495667,0.7375652154858996,-1.2452375888824463,-29.58478355407715,-22.2529296875,0.5322838238649327
15007,0.8633313775062561,0.7516857401914105,-1.4247124195098877,-26.266633987426758,-18.307220458984375,0.5208761122518822
15010,0.8268429040908813,0.7391082723211657,-1.0280263423919678,-35.12623977661133,-23.192607879638672,0.6018708647045403
15011,0.6989725828170776,0.6155981257917185,-5.304931640625,-50.228355407714844,-38.54392623901367,0.4086242299794661
15012,0.8144810795783997,0.7237362736732869,-3.362659454345703,-32.35024642944336,-21.641111373901367,0.5573807894136437
15013,0.7828774452209473,0.767843876391417,-1.4429497718811035,-36.08713150024414,-16.956758499145508,0.6958704083960757
16001,0.8816917538642883,0.8564395090548955,-0.3037606477737427,-19.90416717529297,-8.915699005126953,0.512890714122747
16003,0.7879851460456848,0.8072468832302115,-1.495194911956787,-29.270565032958984,-20.731956481933594,0.6732831394022359
16004,0.9133056402206421,0.8799994180523506,0.007390499114990234,-13.576680183410645,-8.083921432495117,0.5258955053616244
17001,0.814689576625824,0.8522044580434676,-0.10795700550079346,-24.056053161621094,-12.972068786621094,0.5281770476842346
17003,0.7964229583740234,0.7888605739259912,-0.25105714797973633,4.992437362670898,19.491886138916016,0.6445357061373489
17005,0.8853937387466431,0.8610366107133058,-1.1107401847839355,-16.00607681274414,-3.5274386405944824,0.8266027834816336
18001,0.805965781211853,0.8559319175245763,-0.6023420095443726,-21.375072479248047,-3.8187921047210693,0.7526808122290668
18002,0.7719094753265381,0.7394529581118787,-2.241783618927002,-38.00150680541992,-24.67818260192871,0.5151739452257587
18003,0.8575831651687622,0.8014858342885725,-2.6076455116271973,-34.62237548828125,-22.902376174926758,0.49121606205795115
19001,0.8730804324150085,0.87852897374727,-0.47248005867004395,-19.335275650024414,-6.7319512367248535,0.7385352498288843
19006,0.8515225648880005,0.893992750409729,-0.41733765602111816,-18.81920623779297,-7.3350725173950195,0.5464293862651152
19010,0.6025071144104004,0.765965092304054,-0.2458193302154541,5.703175067901611,31.53022575378418,0.3349304129591604
20002,0.8240574598312378,0.855286069601967,-1.0594477653503418,-27.842676162719727,-12.72147274017334,0.5363906000456309
20003,0.7743743658065796,0.8641728964585786,-1.090968132019043,-30.48976707458496,-7.843822479248047,0.48186173853524983
20007,0.7898080348968506,0.8464171767228023,-0.15861737728118896,-15.88161563873291,5.656993389129639,0.4513254113345521
21003,0.8731467127799988,0.808389981428449,-0.07712197303771973,-26.35360336303711,-11.939525604248047,0.3753137120693589
21006,0.8923983573913574,0.846992783117988,-0.2198481559753418,-23.134220123291016,-9.736090660095215,0.5731234314396532
21008,0.8500743508338928,0.8000972749607433,-0.3638521432876587,-30.470985412597656,-17.02309226989746,0.6671229751311887
21009,0.9004940986633301,0.804966820717573,-0.9894310235977173,-27.836740493774414,-19.574552536010742,0.5635409536846908
21011,0.8508520722389221,0.882178963985186,-0.5458306074142456,-25.16823959350586,-11.301374435424805,0.6919917864476386
21012,0.8629894852638245,0.8463319448954751,-0.05683457851409912,-27.078819274902344,-12.756168365478516,0.6171571982660279
21013,0.8137974739074707,0.8297767161541559,-2.2519240379333496,-29.701393127441406,-15.379738807678223,0.6627880447182295
21015,0.774046778678894,0.7991846020281899,-0.28533387184143066,-17.433940887451172,7.910811901092529,0.8256901665525895
21016,0.7612137794494629,0.6932767772813997,0.2052532434463501,-19.85897445678711,1.514875888824463,0.7004334930412959
21017,0.7879965305328369,0.8380946262820694,-0.45290040969848633,-17.30223846435547,-5.388861656188965,0.7154916723705225
21018,0.8385078310966492,0.8756355170919268,-0.6569628715515137,-26.315439224243164,-11.00517463684082,0.6173853524982889
21022,0.8354943990707397,0.8571076364839991,0.07353627681732178,-22.99126434326172,6.104803085327148,0.6858316221765913
21023,0.5908805727958679,0.6024484726258124,-2.4880642890930176,-51.00515365600586,-25.30757713317871,0.7960301163586585
21024,0.8318425416946411,0.8359272558204695,-0.0771111249923706,-22.72157096862793,-10.463052749633789,0.7321469313255761
22001,0.8871237635612488,0.8766069015239244,0.40687835216522217,-21.766132354736328,-7.501280307769775,0.5934291581108829
22006,0.8875823020935059,0.8738245018474993,0.6519371271133423,-13.666200637817383,-1.0514616966247559,0.5770020533880903
22007,0.8668411374092102,0.8742600974704838,0.2835044264793396,-23.660152435302734,-5.776208877563477,0.47433264887063653
22009,0.8563923835754395,0.8851866061771685,0.28769534826278687,-23.871952056884766,-7.972556114196777,0.5274925849874516
23001,0.8735095262527466,0.8423858491937755,0.4884754419326782,-16.601818084716797,-7.158410549163818,0.7476614191193247
23004,0.857083797454834,0.830327039773777,0.4000963568687439,-19.61876106262207,-5.7919206619262695,0.7955738078941365
23006,0.8481320142745972,0.8014116469183774,0.1720561981201172,-20.56678581237793,-13.007545471191406,0.7987679671457906
23007,0.805281400680542,0.7360902885342426,-0.3281686305999756,-34.71412658691406,-25.76594352722168,0.28952772073921973
23008,0.8236002922058105,0.7732233490628395,-0.025588274002075195,-30.119169235229492,-18.672197341918945,0.7651221182378453
23011,0.8092930912971497,0.7850169057399842,0.4008445143699646,-11.479520797729492,-6.44989013671875,0.8069374714742127
24001,0.8631455898284912,0.8448925434551557,0.13415271043777466,-21.92815589904785,-14.080452919006348,0.7065936573123431
24003,0.8077964186668396,0.7364831740607694,-0.2385106086730957,-34.47850799560547,-21.590518951416016,0.5455621301775148
24004,0.8037539720535278,0.7248601787044183,-0.5052664279937744,-13.558769226074219,-3.8275718688964844,0.8736025553274013
24005,0.8044675588607788,0.7243171171356699,0.19019639492034912,-24.854351043701172,-9.603155136108398,0.8111009593421654
25001,0.8444220423698425,0.8510814327777066,0.11666399240493774,-21.287948608398438,-17.868350982666016,0.592972849646361
25006,0.8030934929847717,0.815161509107902,-0.05681765079498291,-20.455657958984375,-11.887157440185547,0.6874287018024184
25012,0.835578978061676,0.893646634573276,0.3001341223716736,-2.7002334594726562,-2.006709575653076,0.6723705224731918
25020,0.827269971370697,0.8995846924310751,-0.08146703243255615,-4.778158664703369,4.029417037963867,0.3798767967145791
26003,0.868594765663147,0.8097720703370439,-35.9339599609375,-23.894851684570312,-21.785444259643555,0.25496461994978314
27001,0.8643712401390076,0.7835582438346276,-0.1797999143600464,-32.412742614746094,-25.732921600341797,0.6490187129164765
27003,0.904941737651825,0.824044028033787,-7.344980239868164,-13.084733963012695,-22.267526626586914,0.6497832534793521
27006,0.8254504203796387,0.7299008217759746,-0.06193435192108154,-34.560943603515625,-26.322162628173828,0.4022359114761579
27007,0.8548586368560791,0.8184028772801133,-0.0010008811950683594,-25.105846405029297,-11.337250709533691,0.7214236824093087
27009,0.9037172794342041,0.8909542556833414,-2.681431293487549,-7.8131914138793945,-11.503875732421875,0.7453798767967146
27021,0.8882718086242676,0.7675342202662265,-0.2940434217453003,-29.767942428588867,-22.560007095336914,0.5037645448323066
27023,0.8584451675415039,0.9199444159725645,0.266304612159729,-19.611167907714844,2.216160297393799,0.42596395163130274
27025,0.8332489132881165,0.741459095750415,-0.5087031126022339,-31.492942810058594,-21.69410514831543,0.18982432124115903
27026,0.8546341061592102,0.8237687864676674,0.000907599925994873,-27.356035232543945,-12.952608108520508,0.702258726899384
27029,0.8771987557411194,0.7750702144630592,0.05164468288421631,-25.44702911376953,-17.631261825561523,0.595254391968971
27030,0.868904173374176,0.7719737379614648,-0.8694243431091309,-31.396686553955078,-20.79458236694336,0.5284052019164955
27032,0.7910235524177551,0.8103093208519889,0.07509392499923706,-13.146286964416504,-5.775332450866699,0.7759525439196897
27034,0.8580303192138672,0.889241704410368,0.08125817775726318,-10.753690719604492,-8.945345878601074,0.7168605977640885
27035,0.8684744834899902,0.8918866967599955,-0.128470778465271,-13.093244552612305,-9.306782722473145,0.7485740360483687
27038,0.14205962419509888,0.6376571859201485,-2.972399950027466,-52.09663009643555,-6.325119972229004,0.20396988364134155
27042,0.8475987315177917,0.8270491893908659,0.08838856220245361,-21.410030364990234,-7.493227958679199,0.7326032397900981
27047,0.8424695730209351,0.8854261310679141,0.36763864755630493,-2.083021402359009,-1.0903000831604004,0.6876568560346794
27051,0.8523472547531128,0.8415729283214086,0.1394367218017578,-23.345745086669922,-11.082130432128906,0.7503992699064568
27071,0.836781919002533,0.8695665000545045,-1.6712617874145508,-13.915384292602539,-4.95021915435791,0.784166096281086
28001,0.5414317846298218,0.7330414520217661,-0.12256920337677002,-32.813499450683594,-9.685855865478516,0.36162445813369837
28008,0.8852692246437073,0.885591115443365,-0.7008284330368042,-18.702190399169922,-10.144006729125977,0.6557152635181382
28009,0.9272594451904297,0.866881407556584,-1.3612313270568848,-22.11638069152832,-14.290994644165039,0.5715263518138262
28012,0.8350598216056824,0.7902978522735765,-0.3450695276260376,-26.267654418945312,-10.46885871887207,0.7054528861510381
28018,0.8824948072433472,0.8412959181099633,-1.120697021484375,-21.460039138793945,-15.220218658447266,0.7248459958932238
28022,0.9102637767791748,0.8791103076107023,-3.3849005699157715,-19.615877151489258,-14.648490905761719,0.5601186402007757
28024,0.787466824054718,0.5933516367656617,-3.8819522857666016,-1.3081669807434082,0.1997828483581543,0.8617385352498289
28026,0.8260277509689331,0.8014527624965695,-0.3398181200027466,-31.6793212890625,-18.074005126953125,0.6452201688341319
28031,0.8293290138244629,0.7988468983477999,-1.7185814380645752,-30.1025333404541,-19.986183166503906,0.8336755646817249
28039,0.7628904581069946,0.8170270439595997,-0.25552189350128174,-30.282485961914062,-8.371627807617188,0.5788272872461784
28040,0.7939051389694214,0.7981847923821991,-0.17558133602142334,-23.966472625732422,-6.363022327423096,0.8142824549395391
28043,0.8525832891464233,0.7937499406318645,-0.03095841407775879,-30.851245880126953,-18.30514144897461,0.30321697467488024
28046,0.8839277625083923,0.8475929874790016,-0.055507779121398926,-18.62959861755371,-13.144695281982422,0.6365503080082136
28048,0.7824057936668396,0.7290791649206255,-1.861825942993164,-43.339229583740234,-25.800710678100586,0.7230207620351358
28050,0.8000316023826599,0.8268301657216339,-0.5700242519378662,-29.98485565185547,-14.459771156311035,0.5765828677839852
28052,0.7869179844856262,0.7367012888716236,-1.012031078338623,-35.12549591064453,-21.742366790771484,0.8616920152091255
28067,0.8532152771949768,0.7245828415839117,-3.968428134918213,-38.561676025390625,-35.94401550292969,0.4836869723933379
28080,0.8257911801338196,0.7581317742002164,-0.4066884517669678,-29.65874671936035,-16.411405563354492,0.3278576317590691
28082,0.8524637222290039,0.7340986737955896,-0.06396877765655518,-16.001182556152344,-1.365906000137329,0.836869723933379
28085,0.8942045569419861,0.7581278997149354,-0.40414607524871826,-26.000749588012695,-24.70840835571289,0.2377367100159708
29002,0.7985215187072754,0.8177811130540532,-0.7374804019927979,-32.42434310913086,-3.6829769611358643,0.378051562856491
29003,0.8501473665237427,0.8196122325282422,-1.3730525970458984,-30.311416625976562,-16.180627822875977,0.3351585671914214
29005,0.40330106019973755,0.27537494209210767,-19.40618133544922,-72.47530364990234,-64.21424102783203,0.44380995888533575
30001,0.8868892192840576,0.8904807208592722,-0.2877533435821533,-19.579612731933594,-13.505768775939941,0.6155601186402008
30004,0.6578594446182251,0.5522005139406856,-1.8836791515350342,-44.75908279418945,-29.162418365478516,0.13118868355007984
30005,0.8501120805740356,0.8405650990878721,-1.668118953704834,-28.248960494995117,-17.16681671142578,0.7602099018936801
30011,0.7533724904060364,0.708507224910784,-0.2172478437423706,-33.998573303222656,-17.18499755859375,0.4620123203285421
30012,0.7542962431907654,0.8246469659675599,-0.8845077753067017,-35.5975456237793,-2.9890894889831543,0.5542558486809358
30014,0.6875947713851929,0.4943520216421362,0.1684287190437317,-22.024267196655273,24.900663375854492,0.8633356148756559
31002,0.8089487552642822,0.6532524242561156,-0.7888827323913574,-24.31267547607422,-10.321998596191406,0.8019621263974447
31006,0.5474908351898193,0.6698050820706392,-5.381663799285889,-36.48240661621094,-2.1926283836364746,0.8877481177275839
31010,0.7223466038703918,0.7380465932352932,-0.8291736841201782,-33.530967712402344,-7.291608810424805,0.6246862879306411
31021,0.7926145195960999,0.7113642986114814,-31.657119750976562,-38.847923278808594,-29.674243927001953,0.814373998626688
31023,0.38598954677581787,-0.18272064729618642,0.07492268085479736,-11.039656639099121,27.513790130615234,0.9604130808950087
32003,0.6937552690505981,0.5991695579951535,0.1848798394203186,-29.29706573486328,14.322578430175781,0.8511334423930825
32004,0.8146823048591614,0.6881506067839543,-4.379962921142578,-31.701051712036133,-35.96531677246094,0.8425735797399042
32006,0.9130566120147705,0.8836135272594305,-2.899019956588745,-10.075580596923828,-10.611307144165039,0.7894367842953961
32008,0.8818472623825073,0.8320519931919615,-0.8056027889251709,-17.696744918823242,-10.078680038452148,0.7956422018348623
33006,0.641436755657196,0.7173063105559053,-5.26927375793457,-32.92202377319336,-14.811915397644043,0.3949349760438056
33007,0.8526649475097656,0.8711960344066729,-2.9796841144561768,-18.07522201538086,-12.191200256347656,0.6919917864476386
33012,0.7898248434066772,0.4774929806594488,-0.11269855499267578,-18.306320190429688,-13.168901443481445,0.8051562856490988
33013,0.6972802877426147,0.7423407619778027,-4.999931812286377,-26.868051528930664,-5.082589149475098,0.81222906684919
33014,0.8483022451400757,0.9101379461805563,-2.7750141620635986,-11.974584579467773,-3.426063060760498,0.5752984389348026
33018,0.8242453336715698,0.7113667604537378,-0.3302321434020996,-27.413719177246094,-5.7439985275268555,0.9160392425279489
33019,0.7338657379150391,0.8196843138614479,-1.467125415802002,-20.674556732177734,-1.4303207397460938,0.7501711156741958
33021,0.7420700788497925,0.7379984350609844,-15.049415588378906,-44.627403259277344,-36.07164001464844,0.3887748117727584
33022,0.8843743801116943,0.8508646567626262,-1.664475917816162,-26.076824188232422,-20.30451202392578,0.3406342687656856
33023,0.7619549632072449,0.734412261097688,-0.05717277526855469,-8.216529846191406,-0.7996141910552979,0.6331279945242985
33024,0.7957682609558105,0.7635493505857809,-0.3719668388366699,-15.108924865722656,-4.082327842712402,0.8594569929272188
33026,0.84702467918396,0.8373254828857385,-3.373727321624756,-26.8007755279541,-9.944021224975586,0.6983508932661475
33028,0.8394073843955994,0.8795933906953938,0.3193257451057434,-17.061662673950195,1.0486364364624023,0.6281086014145563
33029,0.802365779876709,0.7382396379614198,-4.367038726806641,-40.7935905456543,-20.936506271362305,0.37462924937257586
33031,0.6449018716812134,0.6107469159686458,-4.74928092956543,-54.372310638427734,-40.35536575317383,0.5009153318077804
33032,0.6682593822479248,0.8293430547891633,-60.922637939453125,-19.927120208740234,-17.341583251953125,0.4836869723933379
33033,0.7525810599327087,0.7405231908845937,-1.1845548152923584,-37.644378662109375,-19.923431396484375,0.4400548070335693
33034,0.7824355363845825,0.8300420138295146,-0.6898000240325928,-14.666849136352539,-0.3078579902648926,0.7611225188227242
33035,0.8194807767868042,0.8784346220543686,-0.8428411483764648,-4.877579212188721,3.931593894958496,0.6114873338349637
33039,0.765976071357727,0.8133413687492009,-3.3158369064331055,-29.719066619873047,-4.890036582946777,0.8128146453089244
33053,0.8079608082771301,0.8654324990716964,-2.063915967941284,-22.768051147460938,-17.270343780517578,0.49441022130960527
34002,0.8763973116874695,0.8431546005137055,0.3761250972747803,-17.937511444091797,-7.380980491638184,0.8067533652749258
34003,0.8686619400978088,0.8953327171213329,0.11748385429382324,-5.627143383026123,1.6872644424438477,0.7816563997262149
34004,0.7584559917449951,0.8254659518040243,-15.18223762512207,-1.6397535800933838,17.94326400756836,0.5715263518138262
34005,0.8074284195899963,0.856864440187143,-0.0697866678237915,-17.998092651367188,-0.9177267551422119,0.7654574492356834
34006,0.8187040090560913,0.7196978847302482,0.36632198095321655,-19.713788986206055,-0.7458150386810303,0.8681268537531371
34007,0.7088816165924072,0.7224062359958008,-0.8575853109359741,-38.76763153076172,-9.294229507446289,0.6116814966917636
34008,0.6771993637084961,0.8376308889076541,-2.5712881088256836,6.443119049072266,7.816839218139648,0.7323750855578371
34010,0.4847797751426697,0.5408841193516742,0.6435280442237854,-15.261697769165039,13.229918479919434,0.5817932922655715
34011,0.7704079151153564,0.8380018370850305,-1.0841834545135498,-8.094167709350586,9.065389633178711,0.7398297067171239
34012,0.7328183650970459,0.8483384427531724,-37.506919860839844,-31.078338623046875,-28.803146362304688,0.5163130276066621
