gid,nse,kge,top1_nse,top1_bias_pct,q99_dist_bias_pct,coverage
6007,0.9016892313957214,0.897303029307649,-0.7962279319763184,-15.468072891235352,-10.143911361694336,0.48254620123203285
7001,0.6852943301200867,0.6420851339060953,-3.0904946327209473,-43.06084060668945,-28.316354751586914,0.7602099018936801
7002,0.7751317024230957,0.7317254413266624,-0.6613198518753052,-36.98956298828125,-19.087398529052734,0.6637006616472736
7003,0.8325846195220947,0.8763324468421507,0.6812596321105957,-2.484011650085449,11.588132858276367,0.5553274013232945
8004,0.6630597710609436,0.5877488638131216,-5.127350330352783,-48.03395080566406,-41.8842658996582,0.6536618754277892
8005,0.8094521164894104,0.7258361478356026,-1.9905524253845215,-36.243934631347656,-21.864200592041016,0.6039242527948894
8006,0.8075453042984009,0.7273820298543412,-4.044556140899658,-30.060344696044922,-23.54032325744629,0.7186858316221766
8009,0.7281643152236938,0.7088178763069772,-4.306358814239502,-42.0661506652832,-24.61817169189453,0.730093543235227
9002,0.8362014293670654,0.7781695212929801,-0.3936504125595093,-31.144445419311523,-19.493167877197266,0.513118868355008
9003,0.8484785556793213,0.8496988201896841,-0.17785882949829102,-24.369293212890625,-12.261128425598145,0.41432808578599134
9005,0.6997948884963989,0.651669523571583,-3.2491016387939453,-42.03096008300781,-36.18973922729492,0.7805156285649099
10002,0.8512377738952637,0.8446233413658049,0.3073469400405884,-25.749814987182617,-6.082862854003906,0.5331964407939768
11001,0.8507135510444641,0.7365132027526172,-0.01794600486755371,-31.36655616760254,-20.322805404663086,0.5644535706137349
11003,0.750594973564148,0.6437148276178042,-0.715843915939331,-39.65280532836914,-31.294065475463867,0.5797399041752225
12001,0.7545986175537109,0.6677592324602104,-0.5851489305496216,-39.20315933227539,-23.425460815429688,0.6858316221765913
12002,0.8197423815727234,0.7455222592796598,-0.6362727880477905,-31.47568702697754,-27.044666290283203,0.6694045174537988
14001,0.9183019399642944,0.941456775243379,0.16238999366760254,-13.324469566345215,-5.702739715576172,0.5895505361624458
14002,0.8608973026275635,0.8143546979291973,0.06843483448028564,-23.365724563598633,-10.677618026733398,0.7677389915582934
15006,0.899157702922821,0.7988412965049255,-0.8693108558654785,-26.463581085205078,-19.94713020324707,0.6283367556468172
15007,0.8988016843795776,0.781146554218256,-1.4982597827911377,-26.218486785888672,-19.124507904052734,0.6246862879306411
15010,0.8292080163955688,0.7459453785083294,-1.0826809406280518,-34.403873443603516,-24.510456085205078,0.6358658453114305
15011,0.6816699504852295,0.6057789722318703,-5.354889869689941,-51.068824768066406,-39.046688079833984,0.539128450832763
