gid,nse,kge,top1_nse,top1_bias_pct,q99_dist_bias_pct,coverage
38017,0.7801072597503662,0.7711619186907179,-11.688488960266113,-27.584678649902344,-14.845627784729004,0.6568560346794433
38018,0.8289408087730408,0.7816930667089066,-1.1008899211883545,-20.29625129699707,-20.9691219329834,0.5334245950262377
38021,0.7965410947799683,0.7931703759066964,-0.7233474254608154,-34.22625732421875,-14.683103561401367,0.5585215605749486
39001,0.9298660755157471,0.8768956945921913,-5.7415361404418945,-17.380970001220703,-13.718962669372559,0.6814966917636323
39006,0.925658106803894,0.8574563971766489,-8.306855201721191,-25.832414627075195,-19.26712417602539,0.32177088087631217
39007,0.8333209753036499,0.7635528411865933,-7.196590423583984,-19.90587043762207,-20.41301155090332,0.6028773692623887
39010,0.8302290439605713,0.8542547710769954,-1.4005026817321777,-21.730554580688477,-8.829170227050781,0.3839835728952772
39011,0.8349470496177673,0.6910881997979024,-3.7846317291259766,-30.270051956176758,-32.63533020019531,0.4647501711156742
39012,0.5561908483505249,0.5433861583712882,-3.394314765930176,-38.15944290161133,-36.56511306762695,0.04996577686516085
39014,0.674506664276123,0.6391686599012891,-33.39020919799805,-39.032310485839844,-35.92301559448242,0.3296828656171572
39016,0.8150761127471924,0.8026991298187056,0.3583143353462219,-6.116306781768799,5.097866058349609,0.7985398129135296
39020,0.9338672757148743,0.8450447912133568,-4.997605323791504,-14.679819107055664,-11.268722534179688,0.5868126853753137
39021,0.8870954513549805,0.9044313554119564,0.2966023087501526,-1.6965270042419434,8.545648574829102,0.781428245493954
39022,0.8708367347717285,0.8124398570154355,-1.782684326171875,-24.218786239624023,-18.687063217163086,0.3628480146052031
39023,0.4895676374435425,0.729109741766834,-2.9831290245056152,7.139992713928223,11.266839981079102,0.703171343828428
39025,0.9042810797691345,0.8445339680470565,-1.8999359607696533,-17.230361938476562,-17.41692352294922,0.4704801286469102
39027,0.8422726988792419,0.881408359264762,-1.537466049194336,-28.075016021728516,-1.734834909439087,0.4909879078256902
39028,0.8401685953140259,0.7880153998264048,-0.05099976062774658,3.193509578704834,6.218600273132324,0.9269906456764773
39029,0.7618475556373596,0.6707424725502247,-2.8710193634033203,-22.70241928100586,-22.64004898071289,0.7373944786675792
39034,0.9161178469657898,0.9323025925752932,-1.0175676345825195,4.645705223083496,14.304471015930176,0.730321697467488
39035,0.5637699365615845,0.7354641106540178,-12.032102584838867,-6.212711334228516,40.92267608642578,0.4451289071412275
39036,0.6185629963874817,0.6517830447014669,-0.3965703248977661,-24.95688819885254,-15.255403518676758,0.6132776230269267
39037,0.9130719900131226,0.805080741571123,-1.2070250511169434,-22.731178283691406,-7.770717144012451,0.4971480720967374
39042,0.8224756717681885,0.817559005458981,-41.91354751586914,18.256616592407227,39.19704055786133,0.4395253308991328
39052,0.7842617034912109,0.6776952522337714,-1.8097360134124756,-29.719192504882812,-13.579750061035156,0.44223744292237444
39061,0.6230964064598083,0.565038850542025,-2.4605867862701416,-15.28046703338623,-22.304302215576172,0.04038549793483249
39081,0.8369099497795105,0.8958314249399404,0.028812289237976074,-7.109433174133301,20.269500732421875,0.542550764316678
40003,0.9073084592819214,0.8224189252878893,-0.2575012445449829,-20.196229934692383,-19.514728546142578,0.47775496235455167
40004,0.8244434595108032,0.70505031063459,-1.3345766067504883,-39.90361022949219,-28.104782104492188,0.8338658146964856
40005,0.8820441961288452,0.7900987357496276,-0.13352549076080322,-23.08914566040039,-18.049795150756836,0.5548710928587726
40007,0.8602930903434753,0.7229453276280495,-0.8082510232925415,-26.43536376953125,-28.42569351196289,0.9101072324891627
40009,0.8093419075012207,0.7953616349915523,0.12306851148605347,-29.41501235961914,-12.611621856689453,0.5436915354779831
40010,0.8587660789489746,0.7394871179174484,0.36513960361480713,-26.433759689331055,-15.456623077392578,0.7432093129422507
40011,0.8967231512069702,0.9272622323941778,-1.3970427513122559,-1.1626720428466797,-5.032688140869141,0.6376910791695186
40012,0.8282616138458252,0.7640798482684885,-2.116903781890869,-26.53641700744629,-24.27348518371582,0.3086926762491444
40013,0.5875157117843628,0.4046828857206506,-3.4647421836853027,-57.17173767089844,-54.937862396240234,0.2758384668035592
40016,0.5939375758171082,0.5160041296696598,-1.1467759609222412,-54.76408767700195,-34.127384185791016,0.7755054066760696
40018,0.7980934977531433,0.6424527592083471,-1.1589562892913818,-32.23842239379883,-28.466569900512695,0.6392881587953456
41001,0.4417954683303833,0.13565411501617675,-14.13456916809082,-67.4804458618164,-63.850521087646484,0.08966148215919488
41003,0.7309166193008423,0.5506520785341542,-105.34303283691406,-46.271427154541016,-47.26033020019531,0.5822496007300936
41005,0.8500826358795166,0.792214368583353,-0.22593069076538086,-24.032258987426758,-18.354904174804688,0.8453114305270363
41006,0.694085419178009,0.6287645530691819,-2.580441474914551,-53.19389724731445,-34.37480163574219,0.45836185261236595
41011,0.8264827132225037,0.7447918207399601,-0.10378003120422363,-30.849302291870117,-17.592262268066406,0.3162217659137577
41012,0.7435405254364014,0.5766877248893838,-7.466394424438477,-44.962608337402344,-43.378639221191406,0.37097878165639975
41013,0.7475083470344543,0.6055596912320509,-3.976449966430664,-47.19379425048828,-37.941612243652344,0.431895961670089
41014,0.7639868259429932,0.5968954078101111,-0.35376548767089844,21.194087982177734,22.312105178833008,0.7750520712797964
